File Created:,Wed Jul 31 10:51:41 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,18.500,0.0000,0.0000,0.0000,0.0000,0.0000,1.2118,2.4087,2.5342,3.8682,5.9117,2.4461,13.0453,10.6994,11.4244,0.4197,23.4402,0.0000,0.0000,0.0000,0.0000,25.4260,4.9866,0.0000,0.0000,0.0000,2.4349,9.6426,5.7358,1.6115,1.2468,0.0000,0.0003,0.0006,0.0019,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,60.2411
45108.9583333,18.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.9009,1.5136,3.5118,4.9789,8.4502,5.4492,17.4563,1.8564,9.2163,2.6248,0.0000,0.0000,0.0000,0.0000,0.0000,27.5379,0.0000,0.0000,0.0000,0.0000,2.8727,7.1125,6.1291,3.2803,1.6238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.4270
45108.9583333,18.300,0.0000,0.0000,0.0000,0.0000,0.0000,7.6598,3.2723,2.7671,4.8913,2.3777,30.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5465,0.0000,0.0000,0.0000,0.0000,4.4115,9.8831,3.4012,2.5723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.2331
45108.9583333,18.200,0.0000,0.0000,0.0000,0.0000,0.0000,7.0210,7.3328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.8853,1.6020,0.0000,0.0000,0.0000,2.4756,9.3946,4.6051,2.4621,1.7540,0.0004,0.0007,0.0012,0.0022,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,45.5874
45108.9583333,18.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9051,1.7982,0.4339,0.5045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0274,0.3516,0.1906,1.3018,1.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0022
45108.9583333,18.000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9562,7.6030,2.9723,1.6947,0.0000,30.3582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9506,0.0000,0.0000,0.0000,0.0000,7.6985,7.5729,2.5277,1.4701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9009
45108.9583333,17.900,0.0000,0.0000,0.0000,0.0000,0.0000,8.1975,5.9766,0.0000,0.0000,0.0000,30.0605,0.0000,0.0000,0.0000,0.0000,4.6834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2041,6.9778,2.2007,1.0155,0.8436,0.0004,0.0007,0.0012,0.0022,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,38.1130
45108.9583333,17.800,0.0000,0.0000,0.0000,0.0000,0.0000,3.6172,12.2574,1.9664,0.0000,0.0000,32.2006,0.5474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8502,0.1246,0.0000,0.0000,0.0000,1.9592,2.4241,5.9715,5.6124,4.9723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.9104
45108.9583333,17.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7283,2.6852,1.2138,0.8114,0.0000,0.0000,0.0000,0.0000,0.0000,6.3491,0.0000,0.0000,0.0000,0.0000,26.7813,0.0000,0.0000,0.0000,0.0000,0.0000,5.7857,0.9590,2.8404,1.9170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.8754
45108.9583333,17.600,0.0000,0.0000,0.0000,0.0000,0.0000,8.6676,7.1430,2.4232,1.1016,0.8081,0.0000,0.0000,0.0000,0.0000,0.0000,2.8214,0.0000,0.0000,0.0000,0.0000,26.5640,0.0000,0.0000,0.0000,0.0000,8.4570,6.7779,2.0975,0.9919,0.8147,0.0000,0.0118,0.0210,0.0373,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,42.6305
45108.9583333,17.500,0.0024,0.0188,0.0190,0.0338,0.0000,7.7714,7.9275,2.5838,1.2715,0.8597,0.0000,0.0000,0.0000,0.0000,0.0000,9.7284,0.0000,0.0000,0.0000,0.0000,26.5377,0.0000,0.0000,0.0000,0.0000,10.3352,6.7302,2.1193,0.9582,0.8931,0.0175,0.0280,0.0587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.6801
45108.9583333,17.400,0.0086,0.0153,0.0272,0.0483,0.0002,8.6845,7.1808,2.3663,1.1753,0.7506,29.9457,0.0000,0.0000,0.0000,0.0000,2.4139,0.0000,0.0000,0.0000,0.0000,26.5351,0.0000,0.0000,0.0000,0.0000,8.3736,6.8304,1.9543,1.0557,0.8293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.4575
45108.9583333,17.300,0.0083,0.0148,0.0263,0.0467,0.0000,8.8477,7.2635,2.4831,1.3671,0.0725,0.0000,0.0000,0.0000,0.0000,0.0000,2.6313,0.0000,0.0000,0.0000,0.0000,26.5558,0.0000,0.0000,0.0000,0.0000,8.0360,6.9520,1.8608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.2342
