File Created:,Wed Jul 24 09:42:35 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,23.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1190,0.4549,1.9514,10.7615,3.8484,23.0163,11.0755,4.4693,0.0000,0.0000,23.8244,0.0000,0.0000,0.0000,0.0000,12.9116,0.0000,0.0000,0.0000,0.0000,7.1297,8.5266,3.1508,0.7975,0.6669,0.0001,0.0003,0.0008,0.0021,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,55.9089
45108.9583333,23.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.1240,0.3894,4.3709,3.9558,11.7642,23.6723,8.1106,0.0000,3.1528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.6091,0.3792,0.0000,0.0000,0.0000,2.4727,3.0597,7.4424,5.2420,2.3199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.9356
45108.9583333,23.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4517,0.2241,1.6332,1.1851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8277,0.0000,0.0000,0.0000,0.0000,0.0015,1.6494,0.7919,4.3768,3.0933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9510
45108.9583333,23.200,0.0000,0.0000,0.0000,0.0000,0.0000,14.6265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5547,0.0000,0.0000,0.0000,0.0000,10.4611,6.2264,2.1858,1.2003,1.1380,0.0000,0.0000,0.0001,0.0002,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,42.6787
45108.9583333,23.100,0.0000,0.0000,0.0000,0.0000,0.0000,15.0417,2.6646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2861,0.0000,0.0000,0.0000,0.0000,15.2662,3.5075,0.9818,0.6215,0.4683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.9778
45108.9583333,23.000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6416,3.0250,1.0651,0.2597,0.4193,8.6791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1287,0.0000,0.0000,0.0000,0.0000,15.1131,2.7667,0.9128,0.4793,0.2756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.9526
45108.9583333,22.900,0.0000,0.0000,0.0000,0.0000,0.0000,14.2280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6634,0.0000,0.0000,0.0000,0.0000,15.3070,2.4459,0.8242,0.4717,0.2919,0.0005,0.0008,0.0021,0.0000,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,29.8527
45108.9583333,22.800,0.0000,0.0000,0.0000,0.0000,0.0000,15.7347,1.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4676,0.0000,0.0000,0.0000,0.0000,15.1962,0.9273,0.8966,0.4606,1.7991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2516
45108.9583333,22.700,0.0000,0.0000,0.0000,0.0000,0.0000,15.6676,3.2116,1.0007,0.3722,0.2030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0781,0.0000,0.0000,0.0000,0.0000,15.3854,2.4589,0.8303,0.4052,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1888
45108.9583333,22.600,0.0000,0.0000,0.0000,0.0000,0.0000,16.0058,2.8487,0.9075,0.4515,0.0000,6.1044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8610,0.0000,0.0000,0.0000,0.0000,15.4234,2.3253,0.8344,0.4154,0.2442,0.0010,0.0043,0.0085,0.0215,0.0542,0.0000,0.0000,0.0000,0.0000,0.0000,35.0678
