DATETIME,FLOW1,TEMPERATURE1,INFLOW
7/1/2023 0:00,0.044612839,15.605,0.05516633986928105
7/1/2023 1:00,0.044612839,15.366,0.05516633986928105
7/1/2023 2:00,0.044612839,15.175,0.05516633986928105
7/1/2023 3:00,0.044612839,14.96,0.05516633986928105
7/1/2023 4:00,0.044612839,14.721,0.05516633986928105
7/1/2023 5:00,0.044612839,14.505,0.05516633986928105
7/1/2023 6:00,0.044612839,14.337,0.05516633986928105
7/1/2023 7:00,0.044612839,14.242,0.05516633986928105
7/1/2023 8:00,0.044612839,14.29,0.05516633986928105
7/1/2023 9:00,0.044612839,14.457,0.05516633986928105
7/1/2023 10:00,0.044612839,14.84,0.05516633986928105
7/1/2023 11:00,0.044612839,15.294,0.05516633986928105
7/1/2023 12:00,0.044612839,15.867,0.05516633986928105
7/1/2023 13:00,0.044612839,16.368,0.05516633986928105
7/1/2023 14:00,0.044612839,16.558,0.05516633986928105
7/1/2023 15:00,0.044612839,16.82,0.05516633986928105
7/1/2023 16:00,0.044612839,17.034,0.05516633986928105
7/1/2023 17:00,0.044612839,17.201,0.05516633986928105
7/1/2023 18:00,0.044612839,17.201,0.05516633986928105
7/1/2023 19:00,0.044612839,16.963,0.05516633986928105
7/1/2023 20:00,0.044612839,16.582,0.05516633986928105
7/1/2023 21:00,0.044612839,16.201,0.05516633986928105
7/1/2023 22:00,0.044612839,15.843,0.05516633986928105
7/1/2023 23:00,0.044612839,15.509,0.05516633986928105
7/2/2023 0:00,0.044612839,15.175,0.05545894607843138
7/2/2023 1:00,0.044612839,14.864,0.05545894607843138
7/2/2023 2:00,0.044612839,14.601,0.05545894607843138
7/2/2023 3:00,0.044612839,14.337,0.05545894607843138
7/2/2023 4:00,0.044612839,14.074,0.05545894607843138
7/2/2023 5:00,0.044612839,13.81,0.05545894607843138
7/2/2023 6:00,0.044612839,13.618,0.05545894607843138
7/2/2023 7:00,0.044612839,13.57,0.05545894607843138
7/2/2023 8:00,0.044612839,13.738,0.05545894607843138
7/2/2023 9:00,0.044612839,14.026,0.05545894607843138
7/2/2023 10:00,0.044612839,14.768,0.05545894607843138
7/2/2023 11:00,0.044612839,15.581,0.05545894607843138
7/2/2023 12:00,0.044612839,16.463,0.05545894607843138
7/2/2023 13:00,0.044612839,17.415,0.05545894607843138
7/2/2023 14:00,0.044612839,17.938,0.05545894607843138
7/2/2023 15:00,0.044612839,18.247,0.05545894607843138
7/2/2023 16:00,0.044612839,18.604,0.05545894607843138
7/2/2023 17:00,0.044612839,18.771,0.05545894607843138
7/2/2023 18:00,0.044612839,18.58,0.05545894607843138
7/2/2023 19:00,0.044612839,18.247,0.05545894607843138
7/2/2023 20:00,0.044612839,17.772,0.05545894607843138
7/2/2023 21:00,0.044612839,17.272,0.05545894607843138
7/2/2023 22:00,0.044612839,16.773,0.05545894607843138
7/2/2023 23:00,0.044612839,16.32,0.05545894607843138
7/3/2023 0:00,0.044612839,15.867,0.05419611928104576
7/3/2023 1:00,0.044612839,15.461,0.05419611928104576
7/3/2023 2:00,0.044612839,15.055,0.05419611928104576
7/3/2023 3:00,0.044612839,14.673,0.05419611928104576
7/3/2023 4:00,0.044612839,14.314,0.05419611928104576
7/3/2023 5:00,0.044612839,13.978,0.05419611928104576
7/3/2023 6:00,0.044612839,13.594,0.05419611928104576
7/3/2023 7:00,0.044612839,13.57,0.05419611928104576
7/3/2023 8:00,0.044612839,13.738,0.05419611928104576
7/3/2023 9:00,0.044612839,14.17,0.05419611928104576
7/3/2023 10:00,0.044612839,15.055,0.05419611928104576
7/3/2023 11:00,0.044612839,15.891,0.05419611928104576
7/3/2023 12:00,0.044612839,16.749,0.05419611928104576
7/3/2023 13:00,0.044612839,17.724,0.05419611928104576
7/3/2023 14:00,0.044612839,18.295,0.05419611928104576
7/3/2023 15:00,0.044612839,18.818,0.05419611928104576
7/3/2023 16:00,0.044612839,19.199,0.05419611928104576
7/3/2023 17:00,0.044612839,19.222,0.05419611928104576
7/3/2023 18:00,0.044612839,19.008,0.05419611928104576
7/3/2023 19:00,0.044612839,18.699,0.05419611928104576
7/3/2023 20:00,0.044612839,18.129,0.05419611928104576
7/3/2023 21:00,0.044612839,17.653,0.05419611928104576
7/3/2023 22:00,0.044612839,17.272,0.05419611928104576
