STREAM_ID,NODE_ID,STREAM_KM,LONGITUDE,LATITUDE,TOPO_W,TOPO_S,TOPO_E,LC_T0_S0,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,ELE_T1_S1,ELE_T1_S2,ELE_T1_S3,ELE_T1_S4,ELE_T1_S5,ELE_T2_S1,ELE_T2_S2,ELE_T2_S3,ELE_T2_S4,ELE_T2_S5,ELE_T3_S1,ELE_T3_S2,ELE_T3_S3,ELE_T3_S4,ELE_T3_S5,ELE_T4_S1,ELE_T4_S2,ELE_T4_S3,ELE_T4_S4,ELE_T4_S5,ELE_T5_S1,ELE_T5_S2,ELE_T5_S3,ELE_T5_S4,ELE_T5_S5,ELE_T6_S1,ELE_T6_S2,ELE_T6_S3,ELE_T6_S4,ELE_T6_S5,ELE_T7_S1,ELE_T7_S2,ELE_T7_S3,ELE_T7_S4,ELE_T7_S5,ELE_T8_S1,ELE_T8_S2,ELE_T8_S3,ELE_T8_S4,ELE_T8_S5
,225,22.5,-90.78110299,43.6549659,3.955324776,12.82013937,7.181208323,-1,-6,-6,-6,-6,-6,-1,-1,-1,4,4,-1,-6,-6,-6,-6,-1,-6,-6,-6,-6,-1,-1,-1,-6,-6,-6,-6,-6,-6,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,286.6245,286.8166,286.8166,286.8166,286.94016,286.46777,286.68597,286.68597,286.82843,286.90768,286.46777,286.68597,286.52997,286.52997,286.4616,286.46777,286.32736,286.32736,286.13318,286.09747,286.0898,286.0898,286.15228,286.41605,286.72116,286.0898,286.0898,286.1843,286.1843,286.55994,286.21735,286.21735,286.21735,286.14954,286.14954,286.6245,286.6245,286.6245,286.7682,286.7682
,224,22.4,-90.78030975,43.65428366,13.28493687,15.65623701,3.436114636,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-6,-6,-6,-6,-1,-6,-6,2,-6,-6,4,-6,6,6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,286.30228,286.30228,286.4662,286.73666,286.73666,286.0569,286.17462,286.17462,286.33212,286.33212,286.0569,286.06253,286.01886,286.01886,286.17194,286.01062,286.21643,286.71243,286.71243,287.2915,286.01062,286.21643,286.47247,286.47247,287.7318,286.01062,286.07153,286.07153,286.53668,286.53668,286.1399,286.1399,286.04312,286.31097,286.08072,286.1399,286.1399,286.4569,286.4569,286.4569
,223,22.3,-90.77957578,43.65361665,28.38189203,25.25612924,4.377925987,-6,-6,-6,-6,-6,-6,-1,3,-6,-6,-6,-6,-6,6,6,6,-6,-6,-6,-6,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,9,-6,-6,-6,-6,-2,-6,-6,-6,-6,-6,286.11932,286.0445,286.1191,286.01303,286.01303,286.0445,286.0445,285.98557,285.98557,285.96384,285.97324,285.96347,285.95413,286.05948,286.05948,285.97324,285.97324,285.944,285.94034,285.94034,285.97324,285.97272,285.9422,286.09482,286.09482,286.18405,286.18405,286.09412,286.09412,286.00845,286.11932,286.18405,286.18405,286.09412,286.44223,286.11932,286.3254,286.3254,286.3254,286.3254
,222,22.2,-90.77854779,43.6531496,24.6063685,14.872724,4.710917905,-1,-1,8,8,8,8,-6,8,8,7,7,-6,9,9,-6,7,-1,-6,9,9,9,-6,-6,-6,-6,7,-6,7,7,9,9,-6,-6,9,9,9,-6,-6,-6,-6,-6,286.31952,286.70395,286.70395,287.10413,287.47238,286.04755,286.32217,286.73578,286.73578,287.21555,286.04755,286.0477,286.0477,286.0477,286.0836,286.04755,285.8906,285.8906,285.83417,285.83417,285.89734,285.84897,285.84897,286.2779,286.40793,285.89734,285.89734,286.03867,286.03867,286.29837,286.0477,286.0477,286.0477,285.89838,285.89838,286.31952,286.31952,286.67374,286.67374,287.04358
,221,22.1,-90.7779462,43.6524812,15.95200497,5.762038835,5.034526148,-1,-1,-1,-1,-6,7,-6,2,5,5,-6,-1,-6,-6,-6,-6,-1,-1,-6,-6,-6,-1,-6,7,7,7,-6,10,10,9,9,-6,10,-6,4,10,-1,-1,-1,-6,-6,288.26636,288.26636,289.69983,289.69983,289.79987,288.26636,289.56372,289.56372,290.71545,290.71545,288.26636,288.26636,289.39362,289.39362,289.39362,286.99857,286.6901,286.6901,286.4101,286.4101,286.99857,286.99857,285.92346,285.92346,285.80997,286.99857,286.0062,286.0062,285.7915,285.7915,286.99857,286.99857,286.35065,286.35065,285.77585,286.99857,287.30908,287.30908,287.62192,287.62192
,220,22.0,-90.77731892,43.65172746,12.27163771,4.325671234,5.684218229,10,10,8,-6,-6,10,8,-6,-6,11,11,10,10,-6,-6,-6,10,10,10,11,11,10,10,-6,-6,11,-6,-6,10,10,8,-6,-1,-6,-6,10,10,-6,-6,-6,8,286.39575,286.39575,288.28122,288.28122,292.11685,286.18665,287.58212,287.58212,291.40802,291.40802,286.18665,286.18665,287.31622,287.31622,290.71722,286.18665,286.0486,286.0486,286.1015,286.1015,285.68628,285.68628,285.67117,285.67117,285.6827,285.68628,285.66428,285.66428,285.73965,285.73965,285.71417,285.71417,285.6381,285.6381,285.6381,286.39575,286.58408,286.58408,286.94824,286.94824
,219,21.9,-90.77699112,43.65088792,10.99427577,2.85003193,7.907629056,-6,-6,-6,-6,5,-6,-6,5,5,4,4,-6,5,6,6,6,-1,-6,5,5,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,3,-6,-6,-6,-6,-6,285.64645,285.61166,285.65634,285.6193,285.6193,285.62857,285.62857,285.7561,285.7561,286.30588,285.60675,285.62857,285.69406,285.9394,285.9394,285.60675,285.59454,285.59454,285.6252,285.6252,285.60675,285.6517,285.6023,285.65744,285.60675,285.60675,285.6517,285.72006,285.72006,285.79144,285.64645,285.70883,285.7768,285.85153,285.85153,285.64645,285.64645,285.71063,285.7877,285.7877
,218,21.8,-90.77761276,43.65018807,9.304400976,2.439188594,10.42507063,-1,-1,-1,-6,-6,-6,-1,10,10,10,-6,9,9,10,10,10,9,9,-6,5,-6,-1,-1,-1,-6,-6,-6,-6,-6,-6,9,-6,8,9,9,9,-6,-6,-6,-6,-6,285.54437,285.5248,285.55893,285.55893,285.66373,285.54437,285.63385,285.63385,285.93677,285.93677,285.54437,285.54437,285.63385,285.71228,286.08426,285.54437,285.54437,285.583,285.583,285.65445,285.51944,285.51944,285.55365,285.51715,285.51715,285.51944,285.51944,285.55365,285.61316,285.61316,285.51944,285.54895,285.60605,285.60605,285.65906,285.54437,285.5248,285.54922,285.54922,285.6079
,217,21.7,-90.77819573,43.64941971,9.832169085,2.525391455,13.63751999,-1,-1,-6,-6,-6,-6,-6,-6,2,2,6,-6,-6,-6,-6,-6,-1,-1,7,7,7,-6,-6,6,6,6,3,4,4,-6,8,3,9,9,8,8,-1,9,9,-6,9,285.47784,285.45007,285.45007,285.45007,285.4916,285.47784,285.45007,285.45007,285.4525,285.51498,285.46292,285.47684,285.5331,285.5331,285.58212,285.46292,285.46292,285.50247,285.53198,285.53198,285.44693,285.44693,285.46277,285.40616,285.40616,285.51282,285.51282,285.60544,285.41577,285.41577,285.51282,285.51282,285.51282,285.60544,285.81158,285.47784,285.47784,285.47784,285.59113,285.59113
,216,21.6,-90.77892255,43.6487441,8.651085852,2.518271409,19.0666626,-1,-1,-1,-1,-6,-6,-1,-6,-6,7,7,-1,-6,-6,7,6,-1,-1,-1,-6,-6,-1,-6,-6,4,4,-1,-6,-6,-6,-6,-1,-6,-6,-6,-6,-1,-1,-1,-1,-6,285.3666,285.3108,285.3108,285.3789,285.3789,285.32855,285.32855,285.4368,285.4368,285.52792,285.3666,285.3585,285.3585,285.4038,285.4038,285.3666,285.28073,285.23257,285.23257,285.21246,285.3666,285.44946,285.44946,285.5007,285.5007,285.6391,285.6391,286.07703,286.07703,286.5443,285.3666,285.94824,285.94824,288.67508,288.67508,285.49582,285.49582,285.6533,285.6533,285.6533
,215,21.5,-90.77944155,43.64803538,6.99279279,2.604183877,22.98703501,0,-6,-6,-6,5,5,-6,-6,-6,4,-6,-1,-6,-6,-6,-6,0,0,10,10,10,0,0,0,0,0,-6,0,0,0,0,0,0,-6,-6,6,-1,-1,-6,-6,-6,285.33832,285.33832,285.38007,285.04767,285.1227,285.33832,285.33832,285.0113,285.0113,284.86267,285.32642,285.32642,285.32642,284.9705,284.9705,285.73416,285.73416,285.73416,285.76343,285.76343,285.73416,286.09973,286.09973,286.09973,288.23993,285.73175,285.9929,287.9315,287.9315,290.29785,285.73175,285.9929,286.29132,286.29132,289.77075,285.73175,285.80466,285.80466,286.06335,286.06335
,214,21.4,-90.77979101,43.64718623,8.896859376,2.952899416,15.08261257,7,-6,-6,-6,-6,-2,-6,-6,-6,-6,-6,7,-1,-6,-6,-6,7,10,10,10,9,7,9,9,9,9,7,10,10,10,8,7,10,10,9,9,-6,-6,-6,-6,-6,285.52826,285.47452,285.47452,285.30472,285.30472,285.28796,285.28796,285.07098,285.07098,284.8666,285.52826,285.11652,285.11652,284.67413,284.67413,285.52826,285.34265,285.2093,285.2093,285.04587,285.52826,285.6004,285.6004,285.98816,285.98816,285.52826,285.78976,286.38947,286.38947,287.4256,285.52826,286.00464,286.00464,288.10144,288.10144,285.74487,285.74487,285.94156,285.94156,285.94156
,213,21.3,-90.77983095,43.64632883,9.628231327,3.18307264,11.3884701,-1,-6,-6,-6,-6,-6,-1,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-1,11,11,-6,-6,11,11,11,-6,-6,-6,10,10,-1,-1,-1,-1,-6,-1,-1,-6,-6,10,286.36774,286.36774,286.5213,286.5213,286.80118,286.62564,286.8708,286.8708,287.0369,287.24573,286.62564,286.62564,286.99445,286.99445,287.3317,286.62564,286.82956,286.82956,286.9828,286.9828,286.04364,286.04364,284.4244,284.4244,285.1751,286.04364,286.04364,284.04736,283.54645,283.54645,285.52667,285.52667,283.7648,283.7648,283.7648,286.36774,285.93668,285.93668,285.33102,285.33102
,212,21.2,-90.77944859,43.64550488,14.65044905,3.49035304,5.253781074,10,-6,-6,-6,-6,-2,10,10,-6,-6,-6,10,10,10,10,9,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,-6,-6,-6,-6,-6,283.88293,283.88293,283.38565,283.38565,283.85132,283.88293,283.09088,283.09088,283.34955,283.34955,283.24454,283.24454,284.08356,284.08356,284.08356,283.8645,283.04462,283.04462,282.75797,282.75797,283.8645,283.8645,283.6903,283.6903,284.7114,284.65527,285.6767,285.6767,287.22885,287.22885,284.65527,284.65527,286.4366,286.4366,290.29517,284.65527,285.33722,285.33722,285.95422,285.95422
,211,21.1,-90.78035575,43.64493047,12.64348479,3.899516379,5.15893479,-1,5,5,4,4,-6,-1,6,6,4,4,-1,-1,10,10,-1,9,9,9,9,9,9,8,10,10,9,-1,10,9,9,10,-1,-1,10,10,10,-1,-6,10,10,10,282.3201,282.36407,282.59866,282.59866,283.2962,282.3201,282.53857,282.53857,283.32324,283.32324,282.23877,282.23877,282.48648,282.48648,283.26627,282.23877,282.23877,282.23877,282.23877,282.15686,284.55267,284.55267,286.2623,286.2623,286.2623,285.46915,287.83868,287.83868,289.36136,289.36136,285.46915,286.05667,289.34427,289.34427,290.5813,282.3201,282.36407,282.4118,282.4118,282.53806
,210,21.0,-90.78085391,43.64415362,10.24872348,4.448779315,5.579456804,10,10,-6,5,5,5,10,10,-6,4,-6,10,11,10,11,11,10,11,11,11,10,10,11,11,10,10,9,9,10,10,10,9,9,9,10,10,9,-6,4,4,-6,281.84473,281.82828,281.82828,281.82108,281.82108,281.69278,281.69278,281.84567,281.84567,282.208,281.84473,281.58072,281.58072,281.86813,281.86813,281.68143,281.68143,281.549,281.549,281.457,281.84473,281.837,281.837,281.80603,281.80603,282.0158,282.0158,282.1546,282.1546,282.2513,281.84473,282.1837,282.1837,282.55362,282.55362,281.99576,281.99576,282.18716,282.18716,282.18716
,209,20.9,-90.78111246,43.64328722,8.991140869,4.977058491,6.754899702,10,10,4,-6,-6,-6,-1,-1,-1,-1,-6,10,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-1,10,10,-6,10,-2,-6,-6,-6,280.60565,280.8052,280.8052,281.02997,281.3936,280.60565,280.8052,281.19135,281.19135,281.32947,280.60565,280.441,280.441,280.5407,280.61185,280.78998,280.78998,282.6609,282.6609,286.61642,282.07907,283.761,283.761,295.69687,295.69687,282.07907,282.07907,286.94937,286.94937,294.15192,282.07907,282.07907,282.07907,284.89432,284.89432,280.60565,280.60565,280.66794,280.66794,280.92038
,208,20.8,-90.78111979,43.64241113,6.179411645,5.051215522,8.22196544,-1,-1,-6,-6,4,4,-1,-1,-1,-6,8,-1,9,9,9,9,-6,9,10,10,10,-1,10,10,10,10,-1,9,9,10,10,-1,-1,-6,-6,-6,-1,-6,4,-6,-6,283.69604,281.4487,280.14645,280.14645,280.5618,283.69604,280.83643,280.83643,280.21732,280.21732,285.00122,285.00122,281.8493,280.39722,280.01608,285.00122,285.00122,285.13303,285.13303,283.9278,288.04782,288.04782,290.15494,288.9983,288.9983,287.3788,290.4798,290.4798,292.7458,292.7458,287.3788,284.73218,288.99152,288.99152,285.98914,283.69604,281.4487,279.95898,279.95898,280.24014
,207,20.7,-90.78058428,43.64160912,13.97165065,6.723218993,8.5181379,-1,-1,5,5,5,-6,-1,-1,-6,-6,-6,-1,-1,9,9,9,-1,10,10,10,10,-1,10,10,10,9,-1,-1,10,10,10,-1,-1,7,7,-6,-1,-6,5,5,5,280.2904,280.56888,280.8027,281.05157,281.18585,280.2904,280.4896,280.4896,280.7065,280.7065,280.2904,279.97107,280.19058,280.19058,280.41306,279.97107,279.97107,279.97107,279.97107,279.74905,279.7455,279.68906,284.16962,284.16962,284.16962,279.7455,280.15198,280.15198,283.05136,283.05136,279.7455,280.17688,279.8485,280.2066,280.2066,280.56888,280.56888,280.87115,280.87115,281.06018
,206,20.6,-90.77983163,43.64090558,14.68163401,8.133852799,7.802930432,-1,-6,3,-6,-6,-6,-1,3,3,-6,-6,-1,3,3,-6,-6,-1,-6,-6,8,8,-1,8,9,9,10,-1,8,8,8,10,-1,-6,-6,-6,5,-6,-6,-6,-6,-6,280.4236,280.4236,280.4236,280.60568,280.60568,279.94717,279.94717,280.16748,280.3065,280.3065,279.94717,279.94717,279.5346,279.6724,281.2954,279.73584,280.5462,280.5462,287.4377,296.37695,279.73584,279.64755,283.5283,283.5283,297.20743,279.73584,279.64755,279.64755,280.41916,290.43173,280.24713,279.64755,279.99817,279.99817,280.03586,280.24713,280.24713,280.24713,280.62625,280.62625
,205,20.5,-90.77904335,43.64022544,13.05119115,10.00060655,6.062319444,-1,-6,-6,-6,-6,-2,-1,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-6,-6,7,7,-6,-6,4,8,7,-1,-6,8,8,8,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,280.4229,280.4229,280.67142,280.67142,281.02307,280.4229,280.4229,280.67142,280.8999,280.8999,279.9184,279.9184,279.73663,279.73663,279.73663,279.56873,279.77597,279.77597,284.28705,284.28705,279.56873,279.56873,285.42316,285.42316,290.52325,280.1667,279.5344,279.5344,279.68262,279.68262,280.1667,280.1667,279.5344,279.5344,279.682,280.1667,280.1667,280.1667,280.61716,280.61716
,204,20.4,-90.77805007,43.63969386,36.75982671,19.41553831,5.630598586,-1,-1,-6,7,-6,-6,-1,7,7,-6,-6,-1,-1,-1,-1,-1,-1,-6,-6,5,-6,-6,-6,9,9,9,-1,-1,-6,-6,-6,-1,7,7,-6,-6,-1,-6,-6,-6,6,279.28192,279.28192,279.28192,280.4315,280.4315,279.28192,279.28192,279.76797,279.76797,280.03796,279.81628,279.81628,279.81628,280.4789,280.4789,281.09857,281.09857,287.67105,297.62048,297.62048,281.09857,282.9799,282.9799,291.16092,295.8248,279.28653,279.49405,280.19202,280.19202,281.87192,279.28653,279.49405,279.49405,279.49405,279.34976,279.28653,279.28653,279.28653,279.68253,280.3704
,203,20.3,-90.77707183,43.63915962,22.63607381,16.86024093,4.873327732,10,10,-6,-6,-6,-6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,7,7,7,10,10,-6,-6,-6,10,-6,-6,-6,-6,279.20132,279.11536,279.44632,280.29816,280.29816,279.20132,278.94443,278.94443,279.01056,279.01056,279.20132,279.20132,278.94443,279.8304,279.8304,279.55417,279.55417,282.5484,282.5484,286.8439,279.55417,279.55417,280.30063,283.97955,286.11673,279.55417,280.30063,280.30063,281.46948,281.46948,279.55417,279.08606,279.10126,279.27734,279.17685,279.55417,279.08606,279.55588,279.55588,280.39615
,202,20.2,-90.77594484,43.63878844,17.44468674,22.76908789,4.624037847,-1,-2,-6,-6,-6,-6,-1,-6,-6,-6,-6,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1,-1,-6,-6,-6,-1,-1,-6,-6,-6,278.97812,280.13766,280.13766,280.9906,280.9906,279.2336,279.2336,279.95166,279.95166,280.26828,278.97812,278.79782,278.79782,278.78772,278.78772,279.0038,279.0038,281.1175,281.1175,285.09988,278.97812,279.55035,279.55035,284.00867,284.00867,278.8488,278.8488,278.931,278.931,279.2905,278.97812,279.4434,279.4434,280.00204,280.00204,279.80292,279.80292,280.53098,280.53098,280.94363
,201,20.1,-90.77478252,43.63849103,24.15803672,30.4075031,3.999488793,-1,-1,-1,-6,-6,-6,-1,-6,-6,-6,6,-1,-6,-6,-6,-6,-1,-1,-1,-1,-6,-1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-1,-6,-6,-6,-6,-1,-1,-1,-1,-1,280.45975,280.92984,281.03653,281.03653,281.03653,280.45975,280.67734,280.67734,280.9553,280.9553,279.47162,279.47162,279.96338,278.91882,278.91882,279.09375,279.09375,278.39908,278.39908,279.72794,279.09375,279.09375,278.82748,278.68158,279.1606,280.18588,279.79898,279.79898,279.3359,279.3359,280.18588,280.78607,280.61255,280.61255,280.41275,280.18588,280.78607,280.78607,280.78607,281.1079
