File Created:,Thu Jun 20 11:04:04 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,18.500,0.0073,0.0150,0.0211,0.0180,0.0224,2.2225,2.9422,3.4556,4.9840,7.2043,2.7642,13.0290,10.6706,10.7843,0.3946,22.8457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2545,1.5073,0.7868,0.0000,0.0000,0.0000,0.0008,0.0138,0.0273,0.0784,0.0000,0.0000,0.0000,0.0000,0.0000,71.5612
45108.9583333,18.400,0.0120,0.0169,0.0144,0.0179,0.0224,1.1997,1.9018,4.1280,5.4954,8.8187,5.8064,16.9144,1.9514,8.8227,2.4789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9814,5.9012,3.1317,1.5412,0.0404,0.0012,0.0002,0.0291,0.0493,0.0000,0.0000,0.0000,0.0000,0.0000,56.8069
45108.9583333,18.300,0.0000,0.0073,0.0144,0.0284,0.0559,0.0089,0.0000,2.8093,4.7131,2.3152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7025,0.4092,0.0010,0.0405,0.0000,0.0004,0.0140,0.0419,0.0022,0.0616,0.0000,0.0000,0.0000,0.0000,0.0000,21.3829
45108.9583333,18.200,0.0156,0.0068,0.0162,0.0274,0.0465,0.4695,8.0381,2.6832,0.7649,1.3185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7890,0.7376,0.3652,0.1971,0.0719,0.0000,0.0000,0.0002,0.0047,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000,36.1296
45108.9583333,18.100,0.0000,0.0001,0.0363,0.0122,0.0095,0.0000,0.0000,0.0000,0.0000,1.8835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5880,1.3665,0.6314,0.0000,0.0000,0.0097,0.0649,0.0216,0.0048,0.0174,0.0000,0.0000,0.0000,0.0000,0.0000,27.0305
45108.9583333,18.000,0.0703,0.0218,0.0000,0.0007,0.0197,0.2440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0248,0.0135,0.0041,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,8.5071
45108.9583333,17.900,0.0978,0.0097,0.0024,0.0003,0.0006,0.0564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0012,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,5.8145
45108.9583333,17.800,0.0913,0.0140,0.0014,0.0009,0.0025,4.9376,13.8850,0.0000,0.0000,0.0000,31.1896,0.5200,0.0000,0.0000,0.0000,20.8544,0.0000,0.0000,0.0000,0.0000,27.9295,0.1183,0.0000,0.0000,0.0000,2.1508,2.5228,5.8291,5.3814,4.6906,0.0000,0.0175,0.0246,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.3683
45108.9583333,17.700,0.0345,0.0137,0.0048,0.0042,0.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7310,1.8156,0.0000,0.0000,0.0066,0.0016,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,13.9828
45108.9583333,17.600,0.0978,0.0055,0.0038,0.0005,0.0033,0.0564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,3.8673
45108.9583333,17.500,0.0160,0.0711,0.0111,0.0027,0.0037,0.1970,0.0000,0.0000,0.0000,0.0000,5.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7548,0.0000,0.0000,0.0000,0.0000,0.0201,0.0300,0.0591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.4362
45108.9583333,17.400,0.0904,0.0125,0.0026,0.0036,0.0029,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0957,0.0189,0.0001,0.0025,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,4.9582
45108.9583333,17.300,0.0997,0.0079,0.0028,0.0003,0.0002,0.0028,0.0000,0.0000,0.0000,0.0707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4587,0.2618,0.0000,0.0008,0.0002,0.0409,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,7.9200
45108.9583333,17.200,0.0003,0.0018,0.0122,0.0026,0.0963,0.0842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9073
45108.9583333,17.100,0.0000,0.0000,0.0002,0.0043,0.1087,3.8677,1.1420,0.0879,0.1921,0.1235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2611,0.0000,0.0000,0.0000,0.0000,0.0708,0.0483,0.0007,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6709
45108.9583333,17.000,0.0000,0.0000,0.0010,0.0049,0.1073,0.0003,0.0004,0.0000,0.2762,0.2141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0779,0.0131,0.0016,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,17.2592
45108.9583333,16.900,0.0000,0.0061,0.0018,0.0002,0.0001,0.0000,0.0000,0.0000,0.1145,0.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.0970,0.0036,0.0018,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,5.5076
