File Created:,Tue Jul 23 13:44:49 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,18.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.4660,1.1956,3.0799,8.6357,3.4999,13.7993,14.0857,9.9948,0.0000,0.0000,22.8933,0.0000,0.0000,0.0000,0.0000,6.2561,2.6329,0.0000,0.0000,0.0000,2.5592,10.6917,5.1444,1.3416,1.1185,0.0003,0.0006,0.0012,0.0022,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,57.1724
45108.9583333,18.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.2974,0.6248,1.7513,5.0512,12.6303,22.4810,7.4785,0.0000,2.7843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.2370,0.3306,0.0000,0.0000,0.0000,2.9138,3.1718,6.7060,4.5451,1.9716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.2642
45108.9583333,18.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6277,0.9437,2.6314,1.9219,0.0000,0.0000,0.0000,0.0000,0.0000,2.5220,0.0000,0.0000,0.0000,0.0000,27.6437,0.0000,0.0000,0.0000,0.0000,0.0032,6.6080,1.5535,3.9219,2.6331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.6255
45108.9583333,18.200,0.0000,0.0000,0.0000,0.0000,0.0000,8.2018,5.2403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.5356,0.0000,0.0000,0.0000,0.0000,29.7201,0.0000,0.0000,0.0000,0.0000,3.2306,9.8688,3.9877,2.1223,1.5849,0.0001,0.0001,0.0001,0.0003,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,46.3967
45108.9583333,18.100,0.0000,0.0000,0.0000,0.0000,0.0000,9.3563,6.6915,1.4294,0.2637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.6140,0.0000,0.0000,0.0000,0.0000,9.3166,7.2054,2.1352,1.0838,0.9250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5498
45108.9583333,18.000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8987,6.3322,2.3036,0.8554,0.9534,27.3424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.2313,0.0000,0.0000,0.0000,0.0000,9.6080,6.2992,1.8446,0.9115,0.7363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.3663
45108.9583333,17.900,0.0000,0.0000,0.0000,0.0000,0.0000,10.1431,4.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.9315,0.0000,0.0000,0.0000,0.0000,10.2042,6.0952,2.1462,0.4462,0.2625,0.0012,0.0012,0.0022,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,34.4365
45108.9583333,17.800,0.0000,0.0000,0.0000,0.0000,0.0000,10.4863,5.7250,1.1541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7048,0.0000,0.0000,0.0000,0.0000,9.9993,3.6511,2.5760,0.8799,2.4287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7828
45108.9583333,17.700,0.0000,0.0000,0.0000,0.0000,0.0000,9.9403,6.5086,2.2401,0.9752,0.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3570,0.0000,0.0000,0.0000,0.0000,10.1647,5.8542,1.6312,0.8335,0.6733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4811
45108.9583333,17.600,0.0000,0.0000,0.0000,0.0000,0.0000,10.6687,6.0754,2.1862,1.1880,0.0000,24.3010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1145,0.0000,0.0000,0.0000,0.0000,10.3089,5.6891,1.6383,0.8526,0.6798,0.0028,0.0093,0.0119,0.0224,0.0422,0.0000,0.0000,0.0000,0.0000,0.0000,38.6677
45108.9583333,17.500,0.0029,0.0054,0.0102,0.0192,0.0362,0.0000,0.0000,0.0000,0.2056,0.1364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4359,5.6652,1.8360,1.1957,0.0000,0.0015,0.0136,0.0148,0.0280,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,35.2280
45108.9583333,17.400,0.0012,0.0000,0.0000,0.0000,0.0000,10.6268,6.0664,1.9410,0.9247,0.6011,24.7858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3308,0.4398,1.7843,0.6794,0.4539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4030
45108.9583333,17.300,0.0040,0.0075,0.0141,0.0266,0.0501,0.0000,0.1022,1.9169,0.8516,0.5397,24.5415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8605,5.6271,0.6443,0.0000,0.8120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1427
45108.9583333,17.200,0.0015,0.0097,0.0154,0.0244,0.0388,4.8759,9.7600,4.8149,1.1847,0.9313,20.5217,6.7456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1349,0.0000,0.0000,0.0000,0.0000,8.8993,5.0365,0.7771,2.1950,1.1642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8306
45108.9583333,17.100,0.0000,0.0000,0.0301,0.0266,0.0460,12.0213,0.1961,1.8351,0.9994,1.8591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5992,3.6591,7.4820,2.4482,1.5125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4217
45108.9583333,17.000,0.0033,0.0076,0.0181,0.0341,0.0251,2.4100,4.7297,2.4000,4.8322,6.7583,14.2205,15.4333,0.0000,0.0000,0.0000,19.8070,0.0000,0.0000,0.0000,0.0000,12.8736,13.3315,0.0000,0.0000,0.0000,5.1531,2.9157,6.9679,4.5000,1.0985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.8066
45108.9583333,16.900,0.0017,0.0033,0.0062,0.0201,0.0295,13.8021,2.7393,0.9996,0.1137,0.1249,24.5247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.9199,0.0000,0.0000,0.0000,0.0000,10.3116,5.6369,1.6760,0.8486,0.6985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.6064
45108.9583333,16.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5682,7.3724,5.0603,0.6115,23.4351,5.6517,1.0263,0.0000,0.0000,19.6114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3168,5.4162,1.0705,0.8006,1.6442,0.0027,0.0034,0.0042,0.0062,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,40.5473
45108.9583333,16.700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4419,7.5112,0.0000,0.0000,0.2717,25.2903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5279,0.0000,0.0000,0.0000,0.0000,6.2603,0.4616,0.2627,0.6861,1.1505,0.0020,0.0011,0.0016,0.0031,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,37.5036
45108.9583333,16.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8032,1.7156,0.8782,0.4145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8591,2.0473,0.9109,0.9222,0.0000,0.0031,0.0059,0.0112,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,25.8924
45108.9583333,16.500,0.0000,0.0000,0.0000,0.0000,0.0000,9.9019,7.0146,2.2432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6455,15.2250,0.0000,0.0000,0.0000,4.0144,8.4036,9.5990,4.1561,1.0064,4.8665,2.2908,2.9835,3.8903,5.6556,0.0014,0.0017,0.0089,0.0167,0.0402,0.0000,0.0000,0.0000,0.0000,0.0000,46.9168
