File Created:,Wed Jul 17 17:24:17 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux Received by Stream (watts/square meter)
""
Datetime,23.500,23.400,23.300,23.200,23.100,23.000,22.900,22.800,22.700,22.600,22.500,22.400,22.300,22.200,22.100,22.000,21.900,21.800,21.700,21.600,21.500,21.400,21.300,21.200,21.100,21.000,20.900,20.800,20.700,20.600,20.500,20.400,20.300,20.200,20.100,20.000,19.900,19.800,19.700,19.600,19.500,19.400,19.300,19.200,19.100,19.000,18.900,18.800,18.700,18.600,18.500,18.400,18.300,18.200,18.100,18.000,17.900,17.800,17.700,17.600,17.500,17.400,17.300,17.200,17.100,17.000,16.900,16.800,16.700,16.600,16.500,16.400,16.300,16.200,16.100,16.000,15.900,15.800,15.700,15.600,15.500,15.400,15.300,15.200,15.100,15.000,14.900,14.800,14.700,14.600,14.500,14.400,14.300,14.200,14.100,14.000,13.900,13.800,13.700,13.600,13.500,13.400,13.300,13.200,13.100,13.000,12.900,12.800,12.700,12.600,12.500,12.400,12.300,12.200,12.100,12.000,11.900,11.800,11.700,11.600,11.500,11.400,11.300,11.200,11.100,11.000,10.900,10.800,10.700,10.600,10.500,10.400,10.300,10.200,10.100,10.000,9.900,9.800,9.700,9.600,9.500,9.400,9.300,9.200,9.100,9.000,8.900,8.800,8.700,8.600,8.500,8.400,8.300,8.200,8.100,8.000,7.900,7.800,7.700,7.600,7.500,7.400,7.300,7.200,7.100,7.000,6.900,6.800,6.700,6.600,6.500,6.400,6.300,6.200,6.100,6.000,5.900,5.800,5.700,5.600,5.500,5.400,5.300,5.200,5.100,5.000,4.900,4.800,4.700,4.600,4.500,4.400,4.300,4.200,4.100,4.000,3.900,3.800,3.700,3.600,3.500,3.400,3.300,3.200,3.100,3.000,2.900,2.800,2.700,2.600,2.500,2.400,2.300,2.200,2.100,2.000,1.900,1.800,1.700,1.600,1.500,1.400,1.300,1.200,1.100,1.000,0.900,0.800,0.700,0.600,0.500,0.400,0.300,0.200,0.100,0.000
45108.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45108.0416667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45108.0833333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45108.1250000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45108.1666667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45108.2083333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45108.2500000,3.6691,7.1537,9.9112,6.7051,9.0813,10.1756,9.7722,10.6719,10.8027,11.3535,11.3377,11.2128,10.5801,10.6472,9.2303,11.2846,12.0529,12.1047,11.9973,12.0981,10.1320,9.5542,8.2914,10.1897,10.1507,10.9770,10.2803,6.0820,10.6614,10.2519,10.3063,8.8473,10.2918,10.3118,8.5435,5.6735,4.4303,5.5282,9.5748,8.7702,5.5696,10.9702,9.0314,10.5961,10.3262,10.8476,11.4615,9.9970,10.5158,10.0924,10.5046,10.6570,10.8507,10.7134,9.1914,10.5649,10.0824,10.3865,10.9436,10.8289,10.7001,10.9426,8.9325,7.0796,8.9058,6.3245,10.4925,10.5495,12.2455,11.7873,10.7681,10.6673,10.4895,12.1724,10.3833,9.2055,10.1330,10.4155,10.4023,8.0607,9.6921,10.0036,11.2684,11.4162,6.8442,11.0361,10.5560,8.0288,7.6516,10.7893,10.9085,8.6587,9.6122,8.3177,11.5008,9.9103,10.7376,10.3842,11.0364,11.5696,11.8091,10.9912,11.6060,10.9690,10.9027,10.7608,10.7601,9.4013,11.4791,11.8783,12.7914,12.5946,11.4021,11.4918,11.5908,11.8383,12.1806,11.4923,11.4943,11.5355,11.1031,12.1313,12.6157,11.8606,11.0353,11.7672,11.7685,11.4850,11.5429,12.5437,12.0461,11.8983,10.9364,10.4016,9.7555,10.6385,10.6934,11.3622,11.1905,10.0730,9.9650,12.2141,12.4938,11.9312,11.6191,7.3607,9.5948,8.8569,11.5206,11.6229,11.7878,11.2626,12.2144,12.6548,12.3160,10.8677,11.8230,10.8532,10.6350,12.1822,10.2610,11.1825,11.0536,11.3879,11.1096,11.3323,11.1491,12.1319,11.9621,12.0199,12.5935,12.1654,12.5598,12.1412,12.6620,11.6018,12.5439,12.1235,12.2483,10.8967,11.7711,11.7258,11.1241,11.4879,11.1335,12.0928,12.2920,9.9620,11.8930,12.1963,12.4402,12.4017,12.3998,11.7195,9.8126,10.3321,12.5640,12.6683,10.2961,12.2685,12.7130,12.8521,12.8680,12.9136,12.5035,10.5151,11.0331,13.0645,13.1700,10.7648,12.7533,13.2763,13.3504,13.3661,13.4110,13.1532,11.2688,11.8579,13.4729,13.6633,11.2497,13.2330,13.7676,13.8402,13.8554,13.8994,13.5659,12.1473,12.8275,13.9597,14.1457,11.7565,13.7061,14.2473,14.3178,14.3325
45108.2916667,12.0736,23.5415,32.6163,22.0668,29.8884,37.6203,32.1644,35.1257,44.7010,46.4170,41.8060,46.0815,44.2845,44.3706,30.3819,37.1441,49.0003,49.2203,49.0899,39.8227,33.3523,31.4515,27.2952,43.0266,42.9099,45.0170,43.2040,20.0264,44.6000,38.6192,43.5247,38.5370,43.3627,43.4557,28.1340,18.6832,16.1216,19.0530,31.8891,28.9857,18.3429,40.3881,29.7460,34.9010,34.0132,35.7306,37.7528,32.9294,34.6383,33.2444,43.7066,44.3563,44.9679,44.3427,30.2789,44.1534,42.6716,43.4073,44.8737,44.7264,44.3504,45.2546,29.4257,23.3217,38.8382,20.8399,34.5743,34.7622,40.3509,49.0807,45.0223,44.5211,43.9689,44.8385,38.3530,39.4269,37.2041,43.2580,43.2851,34.9466,40.0042,41.3774,45.8507,46.5292,22.5640,36.3840,34.8009,26.4690,25.2255,35.5696,35.9624,28.5449,31.6925,27.4238,37.9153,35.6698,35.4036,34.2425,40.1316,47.2684,48.1141,36.2448,38.2722,45.3527,44.8830,44.4157,44.5185,40.0745,47.8899,47.5874,51.9081,51.5099,46.7669,40.9756,47.4378,48.5088,49.8217,46.9981,47.2049,47.4321,36.6270,49.3922,51.4160,48.5719,36.4054,48.1141,48.2462,46.9651,47.4709,51.4300,49.5252,49.1399,45.8165,43.8410,41.3474,44.7031,44.9260,46.8007,46.4295,33.2343,32.8805,49.8426,50.9267,39.3694,38.3403,24.2886,35.1780,29.2274,47.3522,47.7521,48.5967,47.4250,50.2347,51.6817,50.3002,39.6159,48.0431,44.8723,44.1420,40.2039,33.8634,36.9043,45.3863,46.3207,44.5987,46.0846,45.6133,49.4848,49.0109,49.3105,51.8505,50.0288,51.3202,49.5702,51.3460,47.4666,50.9661,49.3776,49.7274,44.6694,47.7655,47.8259,45.8497,46.7596,40.5624,48.9243,49.6321,33.5341,48.3151,49.3162,50.1215,49.9943,49.9881,39.2073,32.8240,34.5104,50.5302,50.8747,34.6372,49.5550,51.0222,51.4813,51.5340,51.6845,50.3309,35.1429,36.8244,52.1827,52.5310,35.9501,51.1555,52.8819,53.1268,53.1785,53.3269,52.4760,37.6294,39.7567,53.5313,54.1597,37.8909,52.7394,54.5041,54.7438,54.7941,54.9393,53.8384,40.5217,45.7841,55.1385,55.7524,41.0025,54.3016,56.0879,56.3208,56.3692
45108.3333333,24.2082,47.2032,108.3941,44.2479,59.9334,108.8664,64.4993,70.4375,114.7144,117.8859,118.5638,117.7269,115.2904,114.5563,60.9259,119.1896,123.8471,124.4261,124.7849,127.1334,110.5598,83.8289,54.7398,112.3117,112.1104,114.6312,112.3317,40.1664,115.5249,114.8794,113.6293,103.1150,112.9863,113.2485,100.8577,37.4745,35.7086,39.9401,67.3439,62.9285,36.7937,115.2134,59.6691,70.0112,108.3957,116.2462,120.5263,66.0575,69.4856,111.2580,112.6840,114.3986,115.5516,113.8165,81.6620,114.2714,111.5981,112.3334,114.2493,114.5952,113.9753,116.0823,59.0315,46.7863,104.0271,41.8131,113.7404,114.3150,132.5859,126.6642,116.5707,115.0948,114.0806,129.1446,113.0251,104.1014,111.5211,111.3525,111.6039,93.1425,102.4015,106.1218,115.9464,117.8410,45.2837,117.0741,111.3798,53.1202,50.6245,71.3839,114.5839,98.1679,104.4686,97.3214,121.9839,109.3659,114.3428,108.2212,115.5210,119.9730,121.8270,115.2827,120.9737,116.3085,114.6656,113.7292,114.5714,105.4126,123.7870,121.3561,131.4027,130.8894,119.1080,120.5650,120.5898,123.4499,126.5989,119.3863,120.3597,121.0704,94.8568,124.9907,130.2422,123.5465,116.8015,122.2096,122.8311,119.2936,121.1881,130.9723,126.4127,125.9252,118.8345,114.2787,108.2619,116.2347,116.7989,119.6362,119.4357,112.4929,112.9559,126.3882,129.0145,124.6563,121.1496,48.7662,110.9601,100.7943,120.8232,121.8003,124.3351,123.5524,128.2671,131.1545,127.6446,114.5952,121.3522,115.0678,113.5733,126.5904,109.3691,117.1126,115.6883,117.0929,112.3743,116.9646,115.8980,125.4259,124.7162,125.6223,132.5307,127.7298,130.2942,125.7501,129.4751,120.6232,128.7401,124.9890,125.9658,113.6924,120.4971,121.2043,117.2634,118.2772,116.6522,123.0936,124.6556,69.6678,122.0114,124.0216,125.6389,125.3835,125.3712,120.8627,68.0789,70.3953,126.4603,127.1521,77.7431,124.5024,127.4488,128.3708,128.4766,128.7789,126.0611,74.2930,80.2277,129.7798,130.4794,80.8499,127.7176,131.1844,131.6763,131.7802,132.0783,130.3697,81.2521,91.7308,132.4893,133.7513,80.5737,130.8993,134.4431,134.9246,135.0256,135.3173,133.1068,90.1958,128.2135,135.7179,136.9507,86.1367,134.0376,137.6248,138.0926,138.1898
