DATETIME,FLOW1,TEMPERATURE1,INFLOW
7/1/2023 0:00,0.079990704,15.342,0.07799379084967321
7/1/2023 1:00,0.079990704,15.103,0.07799379084967321
7/1/2023 2:00,0.079990704,14.864,0.07799379084967321
7/1/2023 3:00,0.079990704,14.625,0.07799379084967321
7/1/2023 4:00,0.079990704,14.337,0.07799379084967321
7/1/2023 5:00,0.079990704,14.098,0.07799379084967321
7/1/2023 6:00,0.079990704,13.93,0.07799379084967321
7/1/2023 7:00,0.079990704,13.834,0.07799379084967321
7/1/2023 8:00,0.079990704,13.906,0.07799379084967321
7/1/2023 9:00,0.079990704,14.146,0.07799379084967321
7/1/2023 10:00,0.079990704,14.553,0.07799379084967321
7/1/2023 11:00,0.079990704,15.008,0.07799379084967321
7/1/2023 12:00,0.079990704,15.581,0.07799379084967321
7/1/2023 13:00,0.079990704,16.106,0.07799379084967321
7/1/2023 14:00,0.079990704,16.272,0.07799379084967321
7/1/2023 15:00,0.079990704,16.392,0.07799379084967321
7/1/2023 16:00,0.079990704,17.153,0.07799379084967321
7/1/2023 17:00,0.079990704,17.272,0.07799379084967321
7/1/2023 18:00,0.079990704,16.915,0.07799379084967321
7/1/2023 19:00,0.079990704,16.63,0.07799379084967321
7/1/2023 20:00,0.079990704,16.201,0.07799379084967321
7/1/2023 21:00,0.079990704,15.796,0.07799379084967321
7/1/2023 22:00,0.079990704,15.438,0.07799379084967321
7/1/2023 23:00,0.079990704,15.151,0.07799379084967321
7/2/2023 0:00,0.079990704,14.888,0.07840747549019608
7/2/2023 1:00,0.079990704,14.625,0.07840747549019608
7/2/2023 2:00,0.079990704,14.385,0.07840747549019608
7/2/2023 3:00,0.079990704,14.098,0.07840747549019608
7/2/2023 4:00,0.079990704,13.834,0.07840747549019608
7/2/2023 5:00,0.079990704,13.57,0.07840747549019608
7/2/2023 6:00,0.079990704,13.329,0.07840747549019608
7/2/2023 7:00,0.079990704,13.281,0.07840747549019608
7/2/2023 8:00,0.079990704,13.401,0.07840747549019608
7/2/2023 9:00,0.079990704,13.858,0.07840747549019608
7/2/2023 10:00,0.079990704,14.601,0.07840747549019608
7/2/2023 11:00,0.079990704,15.39,0.07840747549019608
7/2/2023 12:00,0.079990704,16.63,0.07840747549019608
7/2/2023 13:00,0.079990704,16.892,0.07840747549019608
7/2/2023 14:00,0.079990704,18.723,0.07840747549019608
7/2/2023 15:00,0.079990704,19.508,0.07840747549019608
7/2/2023 16:00,0.079990704,19.984,0.07840747549019608
7/2/2023 17:00,0.079990704,19.413,0.07840747549019608
7/2/2023 18:00,0.079990704,18.818,0.07840747549019608
7/2/2023 19:00,0.079990704,18.152,0.07840747549019608
7/2/2023 20:00,0.079990704,17.486,0.07840747549019608
7/2/2023 21:00,0.079990704,16.868,0.07840747549019608
7/2/2023 22:00,0.079990704,16.344,0.07840747549019608
7/2/2023 23:00,0.079990704,15.867,0.07840747549019608
7/3/2023 0:00,0.079990704,15.414,0.07662209967320262
7/3/2023 1:00,0.079990704,15.008,0.07662209967320262
7/3/2023 2:00,0.079990704,14.601,0.07662209967320262
7/3/2023 3:00,0.079990704,14.242,0.07662209967320262
7/3/2023 4:00,0.079990704,13.882,0.07662209967320262
7/3/2023 5:00,0.079990704,13.522,0.07662209967320262
7/3/2023 6:00,0.079990704,13.257,0.07662209967320262
7/3/2023 7:00,0.079990704,13.088,0.07662209967320262
7/3/2023 8:00,0.079990704,13.185,0.07662209967320262
7/3/2023 9:00,0.079990704,13.762,0.07662209967320262
7/3/2023 10:00,0.079990704,14.337,0.07662209967320262
7/3/2023 11:00,0.079990704,15.366,0.07662209967320262
7/3/2023 12:00,0.079990704,16.129,0.07662209967320262
7/3/2023 13:00,0.079990704,17.177,0.07662209967320262
7/3/2023 14:00,0.079990704,18.771,0.07662209967320262
7/3/2023 15:00,0.079990704,19.246,0.07662209967320262
7/3/2023 16:00,0.079990704,19.865,0.07662209967320262
7/3/2023 17:00,0.079990704,19.413,0.07662209967320262
7/3/2023 18:00,0.079990704,18.842,0.07662209967320262
7/3/2023 19:00,0.079990704,18.247,0.07662209967320262
7/3/2023 20:00,0.079990704,17.629,0.07662209967320262
7/3/2023 21:00,0.079990704,17.011,0.07662209967320262
7/3/2023 22:00,0.079990704,16.582,0.07662209967320262
7/3/2023 23:00,0.079990704,16.249,0.07662209967320262
7/4/2023 0:00,0.079990704,16.106,0.08199162581699346
7/4/2023 1:00,0.079990704,15.796,0.08199162581699346
7/4/2023 2:00,0.079990704,15.509,0.08199162581699346
7/4/2023 3:00,0.079990704,15.294,0.08199162581699346
7/4/2023 4:00,0.079990704,15.031,0.08199162581699346
7/4/2023 5:00,0.079990704,14.768,0.08199162581699346
7/4/2023 6:00,0.079990704,14.481,0.08199162581699346
7/4/2023 7:00,0.079990704,14.29,0.08199162581699346
7/4/2023 8:00,0.079990704,14.337,0.08199162581699346
7/4/2023 9:00,0.079990704,14.792,0.08199162581699346
7/4/2023 10:00,0.079990704,15.127,0.08199162581699346
7/4/2023 11:00,0.079990704,15.915,0.08199162581699346
7/4/2023 12:00,0.079990704,16.582,0.08199162581699346
7/4/2023 13:00,0.079990704,16.987,0.08199162581699346
7/4/2023 14:00,0.079990704,18.366,0.08199162581699346
7/4/2023 15:00,0.079990704,19.103,0.08199162581699346
7/4/2023 16:00,0.079990704,19.341,0.08199162581699346
7/4/2023 17:00,0.079990704,19.246,0.08199162581699346
7/4/2023 18:00,0.079990704,18.842,0.08199162581699346
7/4/2023 19:00,0.079990704,18.224,0.08199162581699346
7/4/2023 20:00,0.079990704,17.558,0.08199162581699346
7/4/2023 21:00,0.079990704,17.011,0.08199162581699346
7/4/2023 22:00,0.079990704,16.582,0.08199162581699346
7/4/2023 23:00,0.079990704,16.201,0.08199162581699346
7/5/2023 0:00,0.079990704,15.867,0.0935563725490196
7/5/2023 1:00,0.079990704,15.581,0.0935563725490196
7/5/2023 2:00,0.079990704,15.294,0.0935563725490196
7/5/2023 3:00,0.079990704,15.079,0.0935563725490196
7/5/2023 4:00,0.079990704,14.888,0.0935563725490196
7/5/2023 5:00,0.079990704,14.697,0.0935563725490196
7/5/2023 6:00,0.079990704,14.457,0.0935563725490196
7/5/2023 7:00,0.079990704,14.385,0.0935563725490196
7/5/2023 8:00,0.079990704,14.385,0.0935563725490196
7/5/2023 9:00,0.079990704,14.721,0.0935563725490196
7/5/2023 10:00,0.079990704,14.912,0.0935563725490196
7/5/2023 11:00,0.079990704,15.151,0.0935563725490196
7/5/2023 12:00,0.079990704,15.079,0.0935563725490196
7/5/2023 13:00,0.079990704,15.7,0.0935563725490196
7/5/2023 14:00,0.079990704,16.392,0.0935563725490196
7/5/2023 15:00,0.079990704,17.867,0.0935563725490196
7/5/2023 16:00,0.079990704,17.368,0.0935563725490196
7/5/2023 17:00,0.079990704,17.153,0.0935563725490196
7/5/2023 18:00,0.079990704,16.892,0.0935563725490196
7/5/2023 19:00,0.079990704,16.606,0.0935563725490196
7/5/2023 20:00,0.079990704,16.153,0.0935563725490196
7/5/2023 21:00,0.079990704,15.724,0.0935563725490196
7/5/2023 22:00,0.079990704,15.366,0.0935563725490196
7/5/2023 23:00,0.079990704,15.055,0.0935563725490196
7/6/2023 0:00,0.079990704,14.721,0.08515204248366012
7/6/2023 1:00,0.079990704,14.409,0.08515204248366012
7/6/2023 2:00,0.079990704,14.098,0.08515204248366012
7/6/2023 3:00,0.079990704,13.762,0.08515204248366012
7/6/2023 4:00,0.079990704,13.425,0.08515204248366012
7/6/2023 5:00,0.079990704,13.137,0.08515204248366012
7/6/2023 6:00,0.079990704,12.871,0.08515204248366012
7/6/2023 7:00,0.079990704,12.703,0.08515204248366012
7/6/2023 8:00,0.079990704,12.823,0.08515204248366012
7/6/2023 9:00,0.079990704,13.209,0.08515204248366012
7/6/2023 10:00,0.079990704,13.978,0.08515204248366012
7/6/2023 11:00,0.079990704,15.031,0.08515204248366012
7/6/2023 12:00,0.079990704,15.915,0.08515204248366012
7/6/2023 13:00,0.079990704,16.725,0.08515204248366012
7/6/2023 14:00,0.079990704,17.962,0.08515204248366012
7/6/2023 15:00,0.079990704,18.485,0.08515204248366012
7/6/2023 16:00,0.079990704,18.557,0.08515204248366012
7/6/2023 17:00,0.079990704,18.176,0.08515204248366012
7/6/2023 18:00,0.079990704,17.391,0.08515204248366012
7/6/2023 19:00,0.079990704,16.749,0.08515204248366012
7/6/2023 20:00,0.079990704,16.082,0.08515204248366012
7/6/2023 21:00,0.079990704,15.414,0.08515204248366012
7/6/2023 22:00,0.079990704,14.84,0.08515204248366012
7/6/2023 23:00,0.079990704,14.337,0.08515204248366012
7/7/2023 0:00,0.079990704,13.882,0.07901209150326796
7/7/2023 1:00,0.079990704,13.425,0.07901209150326796
7/7/2023 2:00,0.079990704,13.016,0.07901209150326796
7/7/2023 3:00,0.079990704,12.606,0.07901209150326796
7/7/2023 4:00,0.079990704,12.219,0.07901209150326796
7/7/2023 5:00,0.079990704,11.88,0.07901209150326796
7/7/2023 6:00,0.079990704,11.589,0.07901209150326796
7/7/2023 7:00,0.079990704,11.419,0.07901209150326796
7/7/2023 8:00,0.079990704,11.443,0.07901209150326796
7/7/2023 9:00,0.079990704,11.904,0.07901209150326796
7/7/2023 10:00,0.079990704,12.799,0.07901209150326796
7/7/2023 11:00,0.079990704,13.786,0.07901209150326796
7/7/2023 12:00,0.079990704,14.673,0.07901209150326796
7/7/2023 13:00,0.079990704,15.342,0.07901209150326796
