DATETIME,FLOW1,TEMPERATURE1
7/1/2023 0:00,0.0009511437908496733,13.52935487
7/1/2023 1:00,0.0009511437908496733,13.41480941
7/1/2023 2:00,0.0009511437908496733,13.32326889
7/1/2023 3:00,0.0009511437908496733,13.2202259
7/1/2023 4:00,0.0009511437908496733,13.10568044
7/1/2023 5:00,0.0009511437908496733,13.00215818
7/1/2023 6:00,0.0009511437908496733,12.92164087
7/1/2023 7:00,0.0009511437908496733,12.87611024
7/1/2023 8:00,0.0009511437908496733,12.89911519
7/1/2023 9:00,0.0009511437908496733,12.97915323
7/1/2023 10:00,0.0009511437908496733,13.16271354
7/1/2023 11:00,0.0009511437908496733,13.38030199
7/1/2023 12:00,0.0009511437908496733,13.65492354
7/1/2023 13:00,0.0009511437908496733,13.89503767
7/1/2023 14:00,0.0009511437908496733,13.98609892
7/1/2023 15:00,0.0009511437908496733,14.11166759
7/1/2023 16:00,0.0009511437908496733,14.21423131
7/1/2023 17:00,0.0009511437908496733,14.29426935
7/1/2023 18:00,0.0009511437908496733,14.29426935
7/1/2023 19:00,0.0009511437908496733,14.18020316
7/1/2023 20:00,0.0009511437908496733,13.99760139
7/1/2023 21:00,0.0009511437908496733,13.81499963
7/1/2023 22:00,0.0009511437908496733,13.64342107
7/1/2023 23:00,0.0009511437908496733,13.48334498
7/2/2023 0:00,0.0009561887254901962,13.32326889
7/2/2023 1:00,0.0009561887254901962,13.17421601
7/2/2023 2:00,0.0009561887254901962,13.04816807
7/2/2023 3:00,0.0009561887254901962,12.92164087
7/2/2023 4:00,0.0009561887254901962,12.79559293
7/2/2023 5:00,0.0009561887254901962,12.66906572
7/2/2023 6:00,0.0009561887254901962,12.57704594
7/2/2023 7:00,0.0009561887254901962,12.55404099
7/2/2023 8:00,0.0009561887254901962,12.6345583
7/2/2023 9:00,0.0009561887254901962,12.77258798
7/2/2023 10:00,0.0009561887254901962,13.12820612
7/2/2023 11:00,0.0009561887254901962,13.5178524
7/2/2023 12:00,0.0009561887254901962,13.9405683
7/2/2023 13:00,0.0009561887254901962,14.39683307
7/2/2023 14:00,0.0009561887254901962,14.64749114
7/2/2023 15:00,0.0009561887254901962,14.79558548
7/2/2023 16:00,0.0009561887254901962,14.96668477
7/2/2023 17:00,0.0009561887254901962,15.04672282
7/2/2023 18:00,0.0009561887254901962,14.9551823
7/2/2023 19:00,0.0009561887254901962,14.79558548
7/2/2023 20:00,0.0009561887254901962,14.56793236
7/2/2023 21:00,0.0009561887254901962,14.3282975
7/2/2023 22:00,0.0009561887254901962,14.08914191
7/2/2023 23:00,0.0009561887254901962,13.87203273
7/3/2023 0:00,0.0009344158496732026,13.65492354
7/3/2023 1:00,0.0009344158496732026,13.46034003
7/3/2023 2:00,0.0009344158496732026,13.26575653
