STREAM_ID,NODE_ID,STREAM_KM,ELEVATION,GRADIENT,BOTTOM_WIDTH,CHANNEL_ANGLE_Z,MANNINGS_n,SED_THERMAL_CONDUCTIVITY,SED_THERMAL_DIFFUSIVITY,SED_HYPORHEIC_THICKNESSS,HYPORHEIC_PERCENT,POROSITY
,107,10.7,265.97876,0.0019618,16.5764497,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,106,10.6,264.2824,0.0169636,22.07008565,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,105,10.5,261.87967,0.0240273,17.70548684,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,104,10.4,261.88303,0.0058065,16.63617476,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,103,10.3,261.88416,0.0058065,8.444609132,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,102,10.2,261.90967,0.0058065,5.607899976,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,101,10.1,259.55707,0.0058065,11.36853472,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,100,10.0,259.67126,0.001749,9.42996633,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,99,9.9,259.76968,0.001749,13.82692087,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,98,9.8,259.92285,0.001749,13.64124438,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,97,9.7,259.92517,0.001749,14.45227763,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,96,9.6,259.9649,0.001749,6.052150663,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,95,9.5,259.98483,0.001749,14.76762745,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,94,9.4,260.26257,0.001749,17.85876768,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,93,9.3,258.15787,0.001749,17.66745995,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,92,9.2,258.5203,0.000490275,16.97690823,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,91,9.1,259.88467,0.000490275,7.258678057,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,90,9.0,258.3796,0.000490275,7.623661248,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,89,8.9,257.96176,0.000490275,8.522943219,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,88,8.8,255.96022,0.0200154,6.787692443,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,87,8.7,255.96042,0.00079685,7.345738492,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,86,8.6,255.99583,0.00079685,5.948245565,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,85,8.5,255.97078,0.00079685,6.224762778,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,84,8.4,255.64148,0.00079685,11.95377225,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,83,8.3,255.58286,0.0005862,10.77184127,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,82,8.2,255.47311,0.0010975,10.8936026,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,81,8.1,255.51793,0.001726525,16.79864308,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,80,8.0,255.57721,0.001726525,18.38864558,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,79,7.9,255.63258,0.001726525,12.06203944,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,78,7.8,254.7825,0.001726525,16.33219142,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,77,7.7,254.9554,0.00021705,12.71557468,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,76,7.6,255.14229,0.00021705,25.98320121,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,75,7.5,255.11879,0.00021705,9.449137674,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,74,7.4,254.69568,0.00021705,8.105259733,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,73,7.3,254.13712,0.0055856,10.35504335,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,72,7.2,253.58614,0.0055098,7.443794758,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,71,7.1,253.00307,0.0058307,9.676103247,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,70,7.0,251.94817,0.010549,9.050988791,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,69,6.9,251.61932,0.0032885,10.72746811,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,68,6.8,250.96222,0.006571,11.99924623,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,67,6.7,250.28871,0.0067351,16.11854392,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,66,6.6,249.84822,0.0044049,16.34461774,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,65,6.5,249.79913,0.0004909,4.982059515,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,64,6.4,249.54166,0.0025747,10.37562747,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,63,6.3,249.3734,0.0016826,11.08893472,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,62,6.2,249.22339,0.0015001,11.7074084,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,61,6.1,248.78423,0.0043916,26.20471952,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,60,6.0,248.79109,0.00065625,24.71495531,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,59,5.9,248.65298,0.00065625,18.68614404,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,58,5.8,248.41478,0.002382,21.74595202,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,57,5.7,248.20712,0.0020766,11.63487584,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,56,5.6,248.04712,0.0016,7.471352879,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,55,5.5,247.80197,0.0024515,9.95027022,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,54,5.4,247.66797,0.00134,10.6545264,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,53,5.3,247.48865,0.0017932,12.4689786,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,52,5.2,247.18349,0.0030516,14.96653894,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,51,5.1,246.62627,0.0055722,19.59311373,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,50,5.0,246.83571,0.001157567,15.902722,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,49,4.9,246.89474,0.001157567,18.16679806,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,48,4.8,246.279,0.001157567,17.90171567,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,47,4.7,246.09187,0.0018713,9.276261644,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,46,4.6,247.01997,0.00101895,10.05840574,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,45,4.5,245.88808,0.00101895,12.6576489,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,44,4.4,245.68929,0.0019879,17.30125888,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,43,4.3,245.48079,0.002085,12.15425254,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,42,4.2,245.32375,0.0015704,8.277908051,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,41,4.1,245.08986,0.0023389,12.40622715,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,40,4.0,245.01508,0.0007478,7.896844625,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,39,3.9,244.93687,0.0007821,9.706148927,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,38,3.8,244.16884,0.0076803,14.93296854,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,37,3.7,243.86668,0.0030216,15.43816098,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,36,3.6,243.55167,0.0031501,12.37036338,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,35,3.5,243.50085,0.0005082,14.35887245,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,34,3.4,243.58911,5.62e-05,11.95463128,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,33,3.3,243.57236,5.62e-05,9.896476462,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,32,3.2,243.48398,5.62e-05,18.89454249,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,31,3.1,243.40875,0.0007523,8.912058374,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,30,3.0,243.1595,0.0024925,9.533312399,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,29,2.9,243.10817,0.0005133,14.44103227,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,28,2.8,242.93208,0.0017609,12.82224537,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,27,2.7,242.86621,0.0006587,8.321085637,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,26,2.6,242.86171,4.5e-05,8.684287009,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,25,2.5,242.91115,0.000482133,21.4855701,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,24,2.4,242.9092,0.000482133,17.04222921,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,23,2.3,242.71707,0.000482133,13.58234708,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,22,2.2,242.65057,0.000665,16.8802369,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,21,2.1,241.9884,0.0066217,14.74208995,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,20,2.0,241.72522,0.0026318,13.69065864,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,19,1.9,241.68085,0.0004437,17.24836024,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,18,1.8,241.66495,0.000159,14.9855899,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,17,1.7,241.6762,1.48e-05,18.48977562,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,16,1.6,241.66199,1.48e-05,14.54247476,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,15,1.5,241.70999,1.746e-05,8.121413104,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,14,1.4,241.70312,1.746e-05,8.716910213,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,13,1.3,241.70999,1.746e-05,14.84465383,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,12,1.2,241.70999,1.746e-05,19.71702532,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,11,1.1,241.65326,1.746e-05,18.64498444,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,10,1.0,241.7065,0.00019615,14.3376157,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,9,0.9,241.69907,0.00019615,13.71823383,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,8,0.8,241.70145,0.00019615,10.65202305,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,7,0.7,241.5748,0.00019615,9.093820902,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,6,0.6,241.74179,0.0015146,18.81813413,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,5,0.5,241.6504,0.0015146,12.38578903,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,4,0.4,241.12042,0.0015146,8.194620269,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,3,0.3,240.96455,0.0015587,8.272931667,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,2,0.2,240.662,0.0030255,11.85360144,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,1,0.1,240.191,0.00471,7.158004307,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
,0,0.0,240.0087,0.001823,11.35170673,0,0.032,1.575931368,0.006311085,0.272480853,0.030131925,0.76221616
