File Created:,Thu Jul 11 11:57:03 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,18.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.3195,0.8196,2.4552,8.6669,4.7115,22.7033,10.2340,3.8185,0.0000,0.0000,21.0218,0.0000,0.0000,0.0000,0.0000,9.7900,0.0000,0.0000,0.0000,0.0000,6.7977,7.5352,2.6889,0.7129,0.5352,0.0003,0.0006,0.0012,0.0022,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,55.1265
45108.9583333,18.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.3574,0.7294,4.7031,4.5228,9.7560,19.7184,6.2575,0.0000,2.1762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.6954,0.2537,0.0000,0.0000,0.0000,3.2772,3.0298,5.3852,3.4651,1.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9035
45108.9583333,18.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3596,0.3369,1.4523,0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8242,0.0000,0.0000,0.0000,0.0000,0.0151,2.4151,1.0101,3.1235,1.9573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.2588
45108.9583333,18.200,0.0000,0.0000,0.0000,0.0000,0.0000,12.6783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.4500,0.0000,0.0000,0.0000,0.0000,9.9248,5.5176,1.9746,1.0885,0.9109,0.0002,0.0002,0.0003,0.0006,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,40.0957
45108.9583333,18.100,0.0000,0.0000,0.0000,0.0000,0.0000,13.0941,2.1922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4799,0.0000,0.0000,0.0000,0.0000,12.6664,3.0283,0.8859,0.5496,0.3765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.1758
45108.9583333,18.000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6729,2.6205,0.9150,0.2543,0.3374,8.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4512,0.0000,0.0000,0.0000,0.0000,13.2055,2.3893,0.8039,0.4155,0.2219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0664
45108.9583333,17.900,0.0000,0.0000,0.0000,0.0000,0.0000,12.0758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1852,0.0000,0.0000,0.0000,0.0000,13.2791,2.1258,0.7546,0.3876,0.2109,0.0011,0.0012,0.0022,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,24.3985
45108.9583333,17.800,0.0000,0.0000,0.0000,0.0000,0.0000,13.5096,1.3137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1493,0.0000,0.0000,0.0000,0.0000,13.0336,0.9285,0.9020,0.5028,1.4413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.1988
45108.9583333,17.700,0.0000,0.0000,0.0000,0.0000,0.0000,13.7249,2.7657,0.8619,0.3219,0.1638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7098,0.0000,0.0000,0.0000,0.0000,13.3483,2.1193,0.7257,0.3499,0.1777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.2094
45108.9583333,17.600,0.0000,0.0000,0.0000,0.0000,0.0000,13.8939,2.4515,0.7829,0.3631,0.0000,5.7188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4899,0.0000,0.0000,0.0000,0.0000,13.3395,2.0116,0.7313,0.3604,0.1963,0.0033,0.0075,0.0119,0.0224,0.0423,0.0000,0.0000,0.0000,0.0000,0.0000,28.0545
45108.9583333,17.500,0.0028,0.0054,0.0102,0.0192,0.0363,0.0000,0.0000,0.0000,0.1856,0.1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3391,1.9870,0.7911,0.4654,0.0000,0.0025,0.0114,0.0148,0.0280,0.0528,0.0000,0.0000,0.0000,0.0000,0.0000,25.3477
45108.9583333,17.400,0.0033,0.0000,0.0000,0.0000,0.0000,13.8130,2.4621,0.6896,0.3054,0.1727,6.0709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8923,0.6904,0.3947,0.5798,0.3574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0640
45108.9583333,17.300,0.0040,0.0075,0.0141,0.0266,0.0502,0.0000,0.1581,0.6781,0.2647,0.1470,5.8938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9252,1.1139,0.0000,0.0000,0.6104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.7854
45108.9583333,17.200,0.0047,0.0110,0.0151,0.0208,0.0285,6.7644,8.0940,3.7997,0.9961,0.7141,3.8981,5.2075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6567,0.0000,0.0000,0.0000,0.0000,8.9547,4.3261,0.8169,1.7289,0.8689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8788
45108.9583333,17.100,0.0000,0.0000,0.0361,0.0321,0.0344,13.6540,0.4648,1.8462,1.3816,0.9169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9999,3.3136,5.7870,1.9316,1.1217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.6554
45108.9583333,17.000,0.0030,0.0061,0.0199,0.0375,0.0181,3.8455,3.0833,1.2742,3.8740,4.9269,12.4581,11.9121,0.0000,0.0000,0.0000,16.2146,0.0000,0.0000,0.0000,0.0000,11.2166,10.2863,0.0000,0.0000,0.0000,7.8214,1.3111,5.5281,3.3763,0.8231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0751
45108.9583333,16.900,0.0023,0.0044,0.0083,0.0157,0.0296,13.9601,2.3546,0.8231,0.1078,0.1041,5.8865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3238,0.0000,0.0000,0.0000,0.0000,13.2668,2.0190,0.7482,0.3507,0.2012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7668
45108.9583333,16.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3705,5.8959,3.8169,0.1798,19.6252,4.4761,0.7633,0.0000,0.0000,16.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1262,1.4701,0.5874,0.3562,1.2175,0.0045,0.0036,0.0039,0.0050,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,30.1565
45108.9583333,16.700,0.0000,0.0000,0.0000,0.0000,0.0000,14.1086,2.8035,0.0000,0.0000,0.2145,6.4350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8383,0.0000,0.0000,0.0000,0.0000,6.1226,0.8414,0.2671,0.3339,0.8615,0.0028,0.0012,0.0016,0.0026,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,28.4515
