thermal conductivity,thermal diffusivity,hypo thickness,hypo %,sediment porosity,wind function a,wind function b,accretion temp,tree canopy,grass canopy,tree overhang,grass overhang,1.2,0.0,18.5,17.6,16.2,7.2,10.8,2.3,12.3,2.7,8.6,15.0,8.0,13.9,5.7,overall rmse,nse
1.5897391304698254,0.0066933417838741,0.2779689347957384,0.0129621956638883,0.60760365730299,2.700286070516201e-09,2.7926471445341127e-09,10.830393925335024,0.5597549883414271,0.1087510991851858,1.5302674544518042,0.8263322263545769,0.7923053948762429,0.8459112061238067,0.0,0.4099723194416097,0.5675777827568366,0.6589385522376123,0.7439619232387947,0.7779067953087309,0.8489573958686033,0.7832753762912293,0.9937124107146561,0.7302630198257336,0.7512174864012416,0.7778599133466557,0.8635087445875499,0.7532405943585216,0.8659680196865676
1.5934860494594891,0.0063080875696814,0.386867116879064,0.0121367088392306,0.6464727642660766,3.447289664671468e-09,3.2824005809233803e-09,9.383359913518769,0.7583927590715954,0.1443806109167842,1.231513309814681,0.3987362592362354,1.3175813180945097,1.3469714214519672,0.0,0.4071459997398558,0.7105775576365091,0.8902554109753194,0.9405185478522826,1.194392022423612,0.9144939783039396,1.326569685708846,1.4004136203725668,1.1098678256516252,0.9909375566330267,0.987615083694891,1.1338104999936425,1.0479393234666137,0.7325267476570163
1.4473446991675267,0.0062929190424454,0.3059206665503929,0.0344716177396343,0.6505357973147443,1.089236149977876e-09,2.2513923649709702e-09,12.565471342008331,0.5940535215706482,0.1840322783625996,0.3357788874533084,0.0524139499848563,0.9037272657352622,0.9960295288774493,0.0,0.4390129683211723,0.6247991283871427,0.9956859375576215,1.3310253972501802,1.1489225838348873,1.3137280037406904,0.9081364745776558,1.3127105643000667,0.7518482178660354,1.0217764175689314,1.0311656786233887,1.1595448707089777,0.9955795026678187,0.7585397932518028
1.406989171563639,0.0067605249920231,0.3830324467103622,0.0206796656008919,0.873685412267251,2.820606817628273e-09,1.1025714445934235e-09,10.007235986303671,0.7514493018640955,0.183002692941477,0.3014512783992636,0.1966699606598317,0.6048178778910774,0.6570157335761959,0.0,0.39028007211168253,0.5220765510001064,0.5453817438845017,0.7196984512482756,0.6431242386616807,0.7698865694319303,0.5726136754865069,0.8484174773266597,0.6985665573903221,0.6534672246945518,0.7105752039134682,0.7258058059982943,0.647266227329661,0.9012547108417377
1.570616226112053,0.0065922182048413,0.3931334084308111,0.0354514991033587,0.6253971184989033,2.2707263039085075e-09,1.6092904304440684e-09,12.030047331030753,0.6960494631882116,0.1571973482590444,0.6387845367288264,0.2052714439207011,0.6382832122674854,0.6912030036766815,0.0,0.3983291700444912,0.6373746219845908,0.6302885908124417,0.9459120272145642,0.8033179095813603,0.9925001154491956,0.6310989916737835,0.942367585028528,0.8529840763949427,0.720780973146489,0.9119799646579414,0.8025799464331679,0.7570714420261189,0.8629367726900531
1.5486887074590538,0.006758708743711,0.3647160192258381,0.0236871971639774,0.7397127500888324,3.981109618796695e-09,1.0207119843990034e-09,10.775624229618332,0.7284114691196917,0.1880079627452802,0.076798518489546,0.5492807962317787,0.7780616844387508,0.8088606009510125,0.0,0.3651798693509357,0.5783290306636293,0.5119274642425758,0.6711848740908374,0.7253948561961499,0.7138522521619348,0.7610636703407279,0.9148014012614978,0.8507354033178195,0.6542806045414813,0.7603812870993295,0.7052618470587124,0.6999510604082425,0.8835814763431711
1.4095719539537048,0.0067393248369841,0.3842941669293322,0.0369071025883312,0.9383571101086668,2.0740550596806062e-09,1.9452741896315635e-09,11.11533008067,0.5764751465379151,0.1904965054146829,1.7881179319806877,0.6248116275066411,0.6314281529959156,0.6919091235186405,0.0,0.39623293351785716,0.6379371117450893,0.6607516293018126,1.0059250431816478,0.780846586978411,1.0319074057600808,0.6199358923509751,0.9447290966418187,0.7860498434948849,0.7290612049209813,0.8838660416507321,0.8006928475025031,0.7572337795400965,0.8624258868747131
1.4011376698757954,0.006544574999008,0.3922898290292762,0.0111512570043025,0.6418180199283308,1.8418162709395331e-09,1.3949843464619407e-09,11.773681679507494,0.5329859383667475,0.144978063363015,0.7299265603016085,0.4387382324827547,0.7625167229723554,0.8530707948591761,0.0,0.4889159908878347,0.47733259074517403,0.9092612667137171,1.092433572160492,1.0230263282698706,1.223554812234281,0.7740459340509667,1.1572600511733162,0.49430226139984423,0.9342898344687618,0.9410407070322019,1.1328471304361856,0.8759927141002984,0.8108922566458702
1.4493879774896632,0.0064076896361615,0.2807527882273054,0.0370414931535694,0.6424695520537521,3.082136012774928e-09,2.8413069063685854e-09,12.19483555103022,0.5215497931574913,0.1559133251877775,0.9032473106827876,0.786969270166526,0.7608025841038965,0.8141179069116259,0.0,0.3774877579416759,0.6455180271979245,0.6072524349820814,0.8656606153323019,0.7638796570932054,0.8817115370592205,0.7567687881023061,0.9635551796710105,0.8365613512941933,0.7107292397161522,0.8171380346724374,0.7553840480869097,0.7540405115832101,0.8655120105432548
1.578853071043259,0.0066663215676707,0.2848455687648593,0.0230539804765777,0.7134199896345882,1.6923968862247686e-09,1.392172493408888e-09,11.598759520558428,0.7200149621065769,0.1346843089578654,0.6311822277426655,0.6417905574188145,0.6717742225970221,0.7689632207015278,0.0,0.4227443333199944,0.5534833970710715,0.8135915771288441,1.0565575990470972,0.8731496694796946,1.0551175706605715,0.6603871135080543,1.0606123190658154,0.6529068643701541,0.8522242884431893,0.8402431169136902,0.9702074451180532,0.80371162410177,0.8439566222840711
1.5762568245613913,0.0062628316521016,0.3479489599249895,0.0166595443004531,0.9366117929062576,1.0932499025214807e-09,3.6389670350675964e-09,10.76988441727208,0.616681661432203,0.1123258624259454,0.5140961871371361,0.8853228794324431,0.7202638587698258,0.7761095442574456,0.0,0.4271770245606615,0.5963188202770954,0.7204382904263905,0.9322440993824167,0.8504604178889416,1.0222464775862523,0.7207740126361842,1.037237544915982,0.7742579722574165,0.7996814802756365,0.8996429390087679,0.9362212525626621,0.8009338382004055,0.847335887435897
1.4826351731018377,0.0066269864097848,0.3854427144651908,0.0300736045601826,0.900474906513415,1.302801880095309e-09,2.560258284673826e-09,9.3205304409268,0.5914074119365199,0.1418726634043962,0.5310426771075238,0.5777770182508544,0.663488244840605,0.7262712572907362,0.0,0.4232549858192262,0.6183627005043235,0.7059567171281347,1.0341710044060248,0.8523069529102566,1.0732532581090386,0.662769342340028,1.0020515202157354,0.7703196079117637,0.7719095505762532,0.9217843119235289,0.8705919164568439,0.7926065264594644,0.8493011745295226
