datetime,1.2,0,18.5,17.6,16.2,7.2,10.8,2.3,2.4,4.4,12.3,2.7,8.6,19.3,15,8,13.9,5.7,9.1,11.8
4/28/2023 11:00,12.292,,,,,,,,,,,,,,,,,,,
4/28/2023 12:00,11.807,12.098,,,,,,,,,,,,,,,,,,
4/28/2023 13:00,12.654,12.847,,,,,,,,,,,,,,,,,,
4/28/2023 14:00,13.522,13.69,,,,,,,,,,,,,,,,,,
4/28/2023 15:00,14.385,14.481,,,,,,,,,,,,,,,,,,
4/28/2023 16:00,14.936,15.008,,,,,,,,,,,,,,,,,,
4/28/2023 17:00,15.27,15.27,,,,,,,,,,,,,,,,,,
4/28/2023 18:00,15.103,15.199,,,,,,,,,,,,,,,,,,
4/28/2023 19:00,14.792,14.816,,,,,,,,,,,,,,,,,,
4/28/2023 20:00,14.649,14.577,,,,,,,,,,,,,,,,,,
4/28/2023 21:00,14.577,14.409,,,,,,,,,,,,,,,,,,
4/28/2023 22:00,14.481,14.337,,,,,,,,,,,,,,,,,,
4/28/2023 23:00,14.29,14.266,,,,,,,,,,,,,,,,,,
4/29/2023 0:00,14.05,14.122,,,,,,,,,,,,,,,,,,
4/29/2023 1:00,13.786,13.906,,,,,,,,,,,,,,,,,,
4/29/2023 2:00,13.497,13.618,,,,,,,,,,,,,,,,,,
4/29/2023 3:00,13.088,13.305,,,,,,,,,,,,,,,,,,
4/29/2023 4:00,12.727,12.944,,,,,,,,,,,,,,,,,,
4/29/2023 5:00,12.413,12.582,,,,,,,,,,,,,,,,,,
4/29/2023 6:00,12.122,12.268,,,,,,,,,,,,,,,,,,
4/29/2023 7:00,11.856,12.001,,,,,,,,,,,,,,,,,,
4/29/2023 8:00,11.686,11.832,,,,,,,,,,,,,,,,,,
4/29/2023 9:00,11.686,11.783,,,,,,,,,,,,,,,,,,
4/29/2023 10:00,11.54,11.662,,,,,,,,,,,,,,,,,,
4/29/2023 11:00,11.807,11.904,,,,,,,,,,,,,,,,,,
4/29/2023 12:00,12.195,12.195,,,,,,,,,,,,,,,,,,
4/29/2023 13:00,12.171,12.316,,,,,,,,,,,,,,,,,,
4/29/2023 14:00,12.171,12.219,,,,,,,,,,,,,,,,,,
4/29/2023 15:00,12.219,12.292,,,,,,,,,,,,,,,,,,
4/29/2023 16:00,12.195,12.437,,,,,,,,,,,,,,,,,,
4/29/2023 17:00,12.147,12.292,,,,,,,,,,,,,,,,,,
4/29/2023 18:00,12.05,12.171,,,,,,,,,,,,,,,,,,
4/29/2023 19:00,11.904,11.929,,,,,,,,,,,,,,,,,,
4/29/2023 20:00,11.589,11.637,,,,,,,,,,,,,,,,,,
4/29/2023 21:00,11.346,11.419,,,,,,,,,,,,,,,,,,
4/29/2023 22:00,11.053,11.175,,,,,,,,,,,,,,,,,,
4/29/2023 23:00,10.81,10.907,,,,,,,,,,,,,,,,,,
4/30/2023 0:00,10.565,10.614,,,,,,,,,,,,,,,,,,
4/30/2023 1:00,10.345,10.394,,,,,,,,,,,,,,,,,,
4/30/2023 2:00,10.075,10.173,,,,,,,,,,,,,,,,,,
4/30/2023 3:00,9.78,9.928,,,,,,,,,,,,,,,,,,
4/30/2023 4:00,9.534,9.682,,,,,,,,,,,,,,,,,,
4/30/2023 5:00,9.312,9.41,,,,,,,,,,,,,,,,,,
4/30/2023 6:00,9.089,9.163,,,,,,,,,,,,,,,,,,
4/30/2023 7:00,8.866,8.99,,,,,,,,,,,,,,,,,,
4/30/2023 8:00,8.693,8.841,,,,,,,,,,,,,,,,,,
4/30/2023 9:00,8.593,8.693,,,,,,,,,,,,,,,,,,
4/30/2023 10:00,8.693,8.767,,,,,,,,,,,,,,,,,,
4/30/2023 11:00,8.891,8.965,,,,,,,,,,,,,,,,,,
4/30/2023 12:00,9.04,9.114,,,,,,,,,,,,,,,,,,
4/30/2023 13:00,9.188,9.262,,,,,,,,,,,,,,,,,,
4/30/2023 14:00,9.435,9.509,,,,,,,,,,,,,,,,,,
4/30/2023 15:00,9.706,9.756,,,,,,,,,,,,,,,,,,
4/30/2023 16:00,9.854,9.879,,,,,,,,,,,,,,,,,,
4/30/2023 17:00,9.928,9.952,,,,,,,,,,,,,,,,,,
4/30/2023 18:00,9.903,9.879,,,,,,,,,,,,,,,,,,
4/30/2023 19:00,9.805,9.78,,,,,,,,,,,,,,,,,,
4/30/2023 20:00,9.657,9.682,,,,,,,,,,,,,,,,,,
4/30/2023 21:00,9.509,9.509,,,,,,,,,,,,,,,,,,
4/30/2023 22:00,9.361,9.336,,,,,,,,,,,,,,,,,,
4/30/2023 23:00,9.188,9.213,,,,,,,,,,,,,,,,,,
5/1/2023 0:00,8.99,9.064,,,,,,,,,,,,,,,,,,
5/1/2023 1:00,8.817,8.891,,,,,,,,,,,,,,,,,,
5/1/2023 2:00,8.593,8.693,,,,,,,,,,,,,,,,,,
5/1/2023 3:00,8.419,8.494,,,,,,,,,,,,,,,,,,
5/1/2023 4:00,8.22,8.319,,,,,,,,,,,,,,,,,,
5/1/2023 5:00,7.995,8.095,,,,,,,,,,,,,,,,,,
5/1/2023 6:00,7.845,7.895,,,,,,,,,,,,,,,,,,
5/1/2023 7:00,7.67,7.745,,,,,,,,,,,,,,,,,,
5/1/2023 8:00,7.594,7.645,,,,,,,,,,,,,,,,,,
5/1/2023 9:00,7.645,7.72,,,,,,,,,,,,,,,,,,
5/1/2023 10:00,7.745,7.795,,,,,,,,,,,,,,,,,,
5/1/2023 11:00,8.095,8.145,,,,,,,,,,,,,,,,,,
5/1/2023 12:00,8.891,8.866,,,,,,,,,,,,,,,,,,
5/1/2023 13:00,9.632,9.682,,,,,,,,,,,,,,,,,,
5/1/2023 14:00,10.149,10.247,,,,,,,,,,,,,,,,,,
5/1/2023 15:00,10.614,10.638,,,,,,,,,,,,,,,,,,
5/1/2023 16:00,10.956,11.005,,,,,,,,,,,,,,,,,,
5/1/2023 17:00,11.029,11.102,,,,,,,,,,,,,,,,,,
5/1/2023 18:00,10.956,10.956,,,,,,,,,,,,,,,,,,
5/1/2023 19:00,10.834,10.883,,,,,,,,,,,,,,,,,,
5/1/2023 20:00,10.687,10.663,,,,,,,,,,,,,,,,,,
5/1/2023 21:00,10.492,10.467,,,,,,,,,,,,,,,,,,
5/1/2023 22:00,10.222,10.271,,,,,,,,,,,,,,,,,,
5/1/2023 23:00,9.928,9.952,,,,,,,,,,,,,,,,,,
5/2/2023 0:00,9.657,9.731,,,,,,,,,,,,,,,,,,
5/2/2023 1:00,9.336,9.435,,,,,,,,,,,,,,,,,,
5/2/2023 2:00,9.089,9.188,,,,,,,,,,,,,,,,,,
5/2/2023 3:00,8.866,8.965,,,,,,,,,,,,,,,,,,
5/2/2023 4:00,8.668,8.767,,,,,,,,,,,,,,,,,,
5/2/2023 5:00,8.469,8.593,,,,,,,,,,,,,,,,,,
5/2/2023 6:00,8.245,8.344,,,,,,,,,,,,,,,,,,
5/2/2023 7:00,8.045,8.145,,,,,,,,,,,,,,,,,,
5/2/2023 8:00,7.97,8.145,,,,,,,,,,,,,,,,,,
5/2/2023 9:00,8.195,8.344,,,,,,,,,,,,,,,,,,
5/2/2023 10:00,8.668,8.767,,,,,,,,,,,,,,,,,,
5/2/2023 11:00,9.114,9.238,,,,,,,,,,,,,,,,,,
5/2/2023 12:00,9.977,9.952,,,,,,,,,,,,,,,,,,
5/2/2023 13:00,10.907,10.883,,,,,,,,,,,,,,,,,,
5/2/2023 14:00,11.565,11.783,,,,,,,,,,,,,,,,,,
5/2/2023 15:00,12.195,12.389,,,,,,,,,,,,,,,,,,
5/2/2023 16:00,12.509,12.509,,,,,,,,,,,,,,,,,,
5/2/2023 17:00,12.703,12.678,,,,,,,,,,,,,,,,,,
5/2/2023 18:00,12.751,12.799,,,,,,,,,,,,,,,,,,
5/2/2023 19:00,12.63,12.606,,,,,,,,,,,,,,,,,,
5/2/2023 20:00,12.534,12.34,,,,,,,,,,,,,,,,,,
