STREAM_ID,NODE_ID,STREAM_KM,INFLOW,TEMPERATURE,OUTFLOW
,,19.2,0.0,11.1607028947297,
,,19.1,0.0,11.1607028947297,
,,19.0,0.0,11.1607028947297,
,,18.9,0.0,11.1607028947297,
,,18.8,0.0,11.1607028947297,
,,18.7,0.0,11.1607028947297,
,,18.6,0.0,11.1607028947297,
,,18.5,0.0,11.1607028947297,
,,18.4,0.0,11.1607028947297,
,,18.3,0.0,11.1607028947297,
,,18.2,0.000177389,11.1607028947297,
,,18.1,8.6e-05,11.1607028947297,
,,18.0,0.000201244,11.1607028947297,
,,17.9,0.000293511,11.1607028947297,
,,17.8,3.35e-05,11.1607028947297,
,,17.7,0.0,11.1607028947297,
,,17.6,0.000406207,11.1607028947297,
,,17.5,0.00048141,11.1607028947297,
,,17.4,0.000662294,11.1607028947297,
,,17.3,0.000218066,11.1607028947297,
,,17.2,0.000136217,11.1607028947297,
,,17.1,0.0,11.1607028947297,
,,17.0,0.000572084,11.1607028947297,
,,16.9,0.000223238,11.1607028947297,
,,16.8,0.000176339,11.1607028947297,
,,16.7,0.000328819,11.1607028947297,
,,16.6,0.000949017,11.1607028947297,
,,16.5,0.000140618,11.1607028947297,
,,16.4,0.005194176,11.1607028947297,
,,16.3,0.001115181,11.1607028947297,
,,16.2,2.28e-05,11.1607028947297,
,,16.1,0.000458895,11.1607028947297,
,,16.0,0.000142824,11.1607028947297,
,,15.9,7.8e-05,11.1607028947297,
,,15.8,0.0,11.1607028947297,
,,15.7,8.96e-05,11.1607028947297,
,,15.6,0.002912709,11.1607028947297,
,,15.5,0.000309465,11.1607028947297,
,,15.4,0.000351903,11.1607028947297,
,,15.3,0.000259675,11.1607028947297,
,,15.2,0.000735893,11.1607028947297,
,,15.1,0.001150715,11.1607028947297,
,,15.0,0.000492164,11.1607028947297,
,,14.9,0.000611484,11.1607028947297,
,,14.8,0.000549216,11.1607028947297,
,,14.7,0.000297111,11.1607028947297,
,,14.6,0.000111304,11.1607028947297,
,,14.5,0.0,11.1607028947297,
,,14.4,0.000120161,11.1607028947297,
,,14.3,0.00049202,11.1607028947297,
,,14.2,0.000205621,11.1607028947297,
,,14.1,0.000340397,11.1607028947297,
,,14.0,0.000240813,11.1607028947297,
,,13.9,0.000637585,11.1607028947297,
,,13.8,0.000180073,11.1607028947297,
,,13.7,0.0,11.1607028947297,
,,13.6,0.000696956,11.1607028947297,
,,13.5,0.000138994,11.1607028947297,
,,13.4,0.00424011,11.1607028947297,
,,13.3,0.000295515,11.1607028947297,
,,13.2,0.001527075,11.1607028947297,
,,13.1,0.001444727,11.1607028947297,
,,13.0,0.000434264,11.1607028947297,
,,12.9,8.78e-05,11.1607028947297,
,,12.8,0.000137612,11.1607028947297,
,,12.7,8.17e-05,11.1607028947297,
,,12.6,0.003841886,11.1607028947297,
,,12.5,0.000116458,11.1607028947297,
,,12.4,0.000550873,11.1607028947297,
,,12.3,0.000111524,11.1607028947297,
,,12.2,0.000236551,11.1607028947297,
,,12.1,0.000154606,11.1607028947297,
,,12.0,0.000146359,11.1607028947297,
,,11.9,0.000167768,11.1607028947297,
,,11.8,0.0,11.1607028947297,
,,11.7,0.00053459,11.1607028947297,
,,11.6,0.000520493,11.1607028947297,
,,11.5,0.000500857,11.1607028947297,
,,11.4,0.000373204,11.1607028947297,
,,11.3,0.000301216,11.1607028947297,
,,11.2,0.000408062,11.1607028947297,
,,11.1,0.000761204,11.1607028947297,
,,11.0,0.000621988,11.1607028947297,
,,10.9,0.000175394,11.1607028947297,
,,10.8,0.009343006,11.1607028947297,
,,10.7,6.23e-05,11.1607028947297,
,,10.6,0.0,11.1607028947297,
,,10.5,0.000157177,11.1607028947297,
,,10.4,0.000892408,11.1607028947297,
,,10.3,0.000754174,11.1607028947297,
,,10.2,0.000357835,11.1607028947297,
,,10.1,0.0,11.1607028947297,
,,10.0,0.001287946,11.1607028947297,
,,9.9,0.000391227,11.1607028947297,
,,9.8,0.000356884,11.1607028947297,
,,9.7,0.000238584,11.1607028947297,
,,9.6,0.000313491,11.1607028947297,
,,9.5,2.14e-05,11.1607028947297,
,,9.4,0.005952245,11.1607028947297,
,,9.3,5.31e-05,11.1607028947297,
,,9.2,7.64e-05,11.1607028947297,
,,9.1,1.63e-05,11.1607028947297,
,,9.0,2.75e-05,11.1607028947297,
,,8.9,0.000587867,11.1607028947297,
,,8.8,4.76e-05,11.1607028947297,
,,8.7,0.002668502,11.1607028947297,
,,8.6,9.79897e-05,11.1607028947297,
,,8.5,7.5e-05,11.1607028947297,
,,8.4,0.000198016,11.1607028947297,
,,8.3,0.0,11.1607028947297,
,,8.2,0.000160068,11.1607028947297,
,,8.1,0.000418092,11.1607028947297,
