,DATETIME,FLOW1,TEMPERATURE1
0,7/1/2023 0:00,0.23790419161676646,17.93864689
1,7/1/2023 1:00,0.23790419161676646,17.74457381
2,7/1/2023 2:00,0.23790419161676646,17.5943571
3,7/1/2023 3:00,0.23790419161676646,17.44507351
4,7/1/2023 4:00,0.23790419161676646,17.25637179
5,7/1/2023 5:00,0.23790419161676646,17.08376034
6,7/1/2023 6:00,0.23790419161676646,16.9591433
7,7/1/2023 7:00,0.23790419161676646,16.88100185
8,7/1/2023 8:00,0.23790419161676646,16.95080531
9,7/1/2023 9:00,0.23790419161676646,17.1900153
10,7/1/2023 10:00,0.23790419161676646,17.68599716
11,7/1/2023 11:00,0.23790419161676646,18.28823397
12,7/1/2023 12:00,0.23790419161676646,19.02011177
13,7/1/2023 13:00,0.23790419161676646,19.64573461
14,7/1/2023 14:00,0.23790419161676646,19.90309218
15,7/1/2023 15:00,0.23790419161676646,20.0343611
16,7/1/2023 16:00,0.23790419161676646,20.49843129
17,7/1/2023 17:00,0.23790419161676646,20.4287332
18,7/1/2023 18:00,0.23790419161676646,20.01637328
19,7/1/2023 19:00,0.23790419161676646,19.78392431
20,7/1/2023 20:00,0.23790419161676646,19.32415567
21,7/1/2023 21:00,0.23790419161676646,19.13866263
22,7/1/2023 22:00,0.23790419161676646,18.70449365
23,7/1/2023 23:00,0.23790419161676646,18.29405811
24,7/2/2023 0:00,0.23790419161676646,17.93581694
25,7/2/2023 1:00,0.23790419161676646,17.62236525
26,7/2/2023 2:00,0.23790419161676646,17.36169363
27,7/2/2023 3:00,0.23790419161676646,17.10615508
28,7/2/2023 4:00,0.23790419161676646,16.83714548
29,7/2/2023 5:00,0.23790419161676646,16.5895975
30,7/2/2023 6:00,0.23790419161676646,16.37243484
31,7/2/2023 7:00,0.23790419161676646,16.28857463
32,7/2/2023 8:00,0.23790419161676646,16.41984355
33,7/2/2023 9:00,0.23790419161676646,16.91173459
34,7/2/2023 10:00,0.23790419161676646,17.74746262
35,7/2/2023 11:00,0.23790419161676646,18.93136053
36,7/2/2023 12:00,0.23790419161676646,20.47162962
37,7/2/2023 13:00,0.23790419161676646,21.22889635
38,7/2/2023 14:00,0.23790419161676646,22.28678308
39,7/2/2023 15:00,0.23790419161676646,22.76012438
40,7/2/2023 16:00,0.23790419161676646,23.03653509
41,7/2/2023 17:00,0.23790419161676646,22.59368448
42,7/2/2023 18:00,0.23790419161676646,21.87562516
43,7/2/2023 19:00,0.23790419161676646,21.1338324
44,7/2/2023 20:00,0.23790419161676646,20.23620954
45,7/2/2023 21:00,0.23790419161676646,19.40098527
46,7/2/2023 22:00,0.23790419161676646,18.64134137
47,7/2/2023 23:00,0.23790419161676646,17.98760502
48,7/3/2023 0:00,0.23790419161676646,17.4747089
49,7/3/2023 1:00,0.23790419161676646,17.06678721
50,7/3/2023 2:00,0.23790419161676646,16.72570235
51,7/3/2023 3:00,0.23790419161676646,16.46754458
52,7/3/2023 4:00,0.23790419161676646,16.20810628
53,7/3/2023 5:00,0.23790419161676646,15.97199584
54,7/3/2023 6:00,0.23790419161676646,15.79128469
55,7/3/2023 7:00,0.23790419161676646,15.71017661
56,7/3/2023 8:00,0.23790419161676646,15.87731134
57,7/3/2023 9:00,0.23790419161676646,16.52286604
58,7/3/2023 10:00,0.23790419161676646,17.49991465
59,7/3/2023 11:00,0.23790419161676646,18.9006278
60,7/3/2023 12:00,0.23790419161676646,20.34236361
61,7/3/2023 13:00,0.23790419161676646,21.43895057
62,7/3/2023 14:00,0.23790419161676646,22.61511927
63,7/3/2023 15:00,0.23790419161676646,23.27002702
64,7/3/2023 16:00,0.23790419161676646,23.3731039
65,7/3/2023 17:00,0.23790419161676646,23.06024168
66,7/3/2023 18:00,0.23790419161676646,22.5287452
67,7/3/2023 19:00,0.23790419161676646,21.87693701
68,7/3/2023 20:00,0.23790419161676646,21.12942548
69,7/3/2023 21:00,0.23790419161676646,20.35951921
70,7/3/2023 22:00,0.23790419161676646,19.67860246
71,7/3/2023 23:00,0.23790419161676646,19.20739628
72,7/4/2023 0:00,0.23790419161676646,18.89177816
73,7/4/2023 1:00,0.23790419161676646,18.60678741
74,7/4/2023 2:00,0.23790419161676646,18.37364361
75,7/4/2023 3:00,0.23790419161676646,18.16551377
76,7/4/2023 4:00,0.23790419161676646,17.91924633
77,7/4/2023 5:00,0.23790419161676646,17.67204576
78,7/4/2023 6:00,0.23790419161676646,17.46129671
79,7/4/2023 7:00,0.23790419161676646,17.35108384
80,7/4/2023 8:00,0.23790419161676646,17.45605827
