,DATETIME,FLOW1,TEMPERATURE1
0,7/1/2023 0:00,0.010820895522388059,14.529
1,7/1/2023 1:00,0.010820895522388059,14.218
2,7/1/2023 2:00,0.010820895522388059,13.978
3,7/1/2023 3:00,0.010820895522388059,13.762
4,7/1/2023 4:00,0.010820895522388059,13.57
5,7/1/2023 5:00,0.010820895522388059,13.401
6,7/1/2023 6:00,0.010820895522388059,13.305
7,7/1/2023 7:00,0.010820895522388059,13.281
8,7/1/2023 8:00,0.010820895522388059,13.377
9,7/1/2023 9:00,0.010820895522388059,13.594
10,7/1/2023 10:00,0.010820895522388059,14.026
11,7/1/2023 11:00,0.010820895522388059,14.649
12,7/1/2023 12:00,0.010820895522388059,15.366
13,7/1/2023 13:00,0.010820895522388059,16.082
14,7/1/2023 14:00,0.010820895522388059,16.368
15,7/1/2023 15:00,0.010820895522388059,16.582
16,7/1/2023 16:00,0.010820895522388059,17.011
17,7/1/2023 17:00,0.010820895522388059,16.915
18,7/1/2023 18:00,0.010820895522388059,16.701
19,7/1/2023 19:00,0.010820895522388059,16.558
20,7/1/2023 20:00,0.010820895522388059,16.201
21,7/1/2023 21:00,0.010820895522388059,15.724
22,7/1/2023 22:00,0.010820895522388059,15.199
23,7/1/2023 23:00,0.010820895522388059,14.768
24,7/2/2023 0:00,0.010820895522388059,14.337
25,7/2/2023 1:00,0.010820895522388059,14.002
26,7/2/2023 2:00,0.010820895522388059,13.714
27,7/2/2023 3:00,0.010820895522388059,13.425
28,7/2/2023 4:00,0.010820895522388059,13.185
29,7/2/2023 5:00,0.010820895522388059,12.968
30,7/2/2023 6:00,0.010820895522388059,12.799
31,7/2/2023 7:00,0.010820895522388059,12.751
32,7/2/2023 8:00,0.010820895522388059,12.871
33,7/2/2023 9:00,0.010820895522388059,13.305
34,7/2/2023 10:00,0.010820895522388059,13.93
35,7/2/2023 11:00,0.010820895522388059,14.912
36,7/2/2023 12:00,0.010820895522388059,16.392
37,7/2/2023 13:00,0.010820895522388059,17.891
38,7/2/2023 14:00,0.010820895522388059,18.866
39,7/2/2023 15:00,0.010820895522388059,19.318
40,7/2/2023 16:00,0.010820895522388059,19.151
41,7/2/2023 17:00,0.010820895522388059,18.985
42,7/2/2023 18:00,0.010820895522388059,18.461
43,7/2/2023 19:00,0.010820895522388059,17.843
44,7/2/2023 20:00,0.010820895522388059,17.249
45,7/2/2023 21:00,0.010820895522388059,16.677
46,7/2/2023 22:00,0.010820895522388059,16.01
47,7/2/2023 23:00,0.010820895522388059,15.366
48,7/3/2023 0:00,0.010820895522388059,14.792
49,7/3/2023 1:00,0.010820895522388059,14.29
50,7/3/2023 2:00,0.010820895522388059,13.858
51,7/3/2023 3:00,0.010820895522388059,13.497
52,7/3/2023 4:00,0.010820895522388059,13.185
53,7/3/2023 5:00,0.010820895522388059,12.896
54,7/3/2023 6:00,0.010820895522388059,12.678
55,7/3/2023 7:00,0.010820895522388059,12.606
56,7/3/2023 8:00,0.010820895522388059,12.751
57,7/3/2023 9:00,0.010820895522388059,13.257
58,7/3/2023 10:00,0.010820895522388059,14.074
59,7/3/2023 11:00,0.010820895522388059,15.247
60,7/3/2023 12:00,0.010820895522388059,16.654
61,7/3/2023 13:00,0.010820895522388059,18.01
62,7/3/2023 14:00,0.010820895522388059,19.103
63,7/3/2023 15:00,0.010820895522388059,19.27
64,7/3/2023 16:00,0.010820895522388059,19.151
65,7/3/2023 17:00,0.010820895522388059,18.842
66,7/3/2023 18:00,0.010820895522388059,18.58
67,7/3/2023 19:00,0.010820895522388059,17.938
68,7/3/2023 20:00,0.010820895522388059,17.344
69,7/3/2023 21:00,0.010820895522388059,16.773
70,7/3/2023 22:00,0.010820895522388059,16.249
