STREAM_ID,NODE_ID,STREAM_KM,INFLOW,TEMPERATURE,OUTFLOW
,,18.2,0.001637272,11.44180218,
,,18.1,0.000440661,11.44180218,
,,18,0.00010492,11.44180218,
,,17.9,0.000120417,11.44180218,
,,17.8,0.000108414,11.44180218,
,,17.7,0.004027395,11.44180218,
,,17.6,0.000141298,11.44180218,
,,17.5,5.24E-05,11.44180218,
,,17.4,0.000547361,11.44180218,
,,17.3,0.000211234,11.44180218,
,,17.2,0.000250683,11.44180218,
,,17.1,0.000143689,11.44180218,
,,17,0.000141838,11.44180218,
,,16.9,0.000961579,11.44180218,
,,16.8,0,11.44180218,
,,16.7,0.000362981,11.44180218,
,,16.6,0.000619573,11.44180218,
,,16.5,0.000408019,11.44180218,
,,16.4,0.00036635,11.44180218,
,,16.3,0.000215294,11.44180218,
,,16.2,0.001091958,11.44180218,
,,16.1,3.18E-05,11.44180218,
,,16,0.000718601,11.44180218,
,,15.9,0.000137534,11.44180218,
,,15.8,0.00981848,11.44180218,
,,15.7,6.34E-05,11.44180218,
,,15.6,0,11.44180218,
,,15.5,0.000707192,11.44180218,
,,15.4,0.001043022,11.44180218,
,,15.3,0.000157606,11.44180218,
,,15.2,0.000379154,11.44180218,
,,15.1,0,11.44180218,
,,15,0.001442389,11.44180218,
,,14.9,0.00045779,11.44180218,
,,14.8,0.000430231,11.44180218,
,,14.7,0.000150345,11.44180218,
,,14.6,0.000232141,11.44180218,
,,14.5,0.000244122,11.44180218,
,,14.4,0.006030027,11.44180218,
,,14.3,8.33E-05,11.44180218,
,,14.2,5.34E-05,11.44180218,
,,14.1,1.81E-05,11.44180218,
,,14,0.000614144,11.44180218,
,,13.9,3.43E-05,11.44180218,
,,13.8,3.43E-05,11.44180218,
,,13.7,3.43E-05,11.44180218,
,,13.6,9.16E-05,11.44180218,
,,13.5,0.000152001,11.44180218,
,,13.4,0.000123785,11.44180218,
,,13.3,0,11.44180218,
,,13.2,0.000198357,11.44180218,
,,13.1,0.000448203,11.44180218,
,,13,0.000344115,11.44180218,
,,12.9,0.00030492,11.44180218,
,,12.8,0,11.44180218,
,,12.7,0.000146477,11.44180218,
,,12.6,0.001508459,11.44180218,
,,12.5,0.001544433,11.44180218,
,,12.4,7.35E-05,11.44180218,
,,12.3,0.009030065,11.44180218,
,,12.2,6.96E-05,11.44180218,
,,12.1,0.000889898,11.44180218,
,,12,0.001410633,11.44180218,
,,11.9,0.000891526,11.44180218,
,,11.8,0.000125152,11.44180218,
,,11.7,0.001002422,11.44180218,
,,11.6,0.000359567,11.44180218,
,,11.5,0.000185846,11.44180218,
,,11.4,9.38E-05,11.44180218,
,,11.3,0.006027843,11.44180218,
,,11.2,0.000405899,11.44180218,
,,11.1,0.00025745,11.44180218,
,,11,0.000239757,11.44180218,
,,10.9,0.000345699,11.44180218,
,,10.8,0.00234091,11.44180218,
,,10.7,0.000243984,11.44180218,
,,10.6,0.00085441,11.44180218,
,,10.5,0.000226744,11.44180218,
,,10.4,0.000184443,11.44180218,
,,10.3,0.000154773,11.44180218,
,,10.2,8.22E-05,11.44180218,
,,10.1,0.004999385,11.44180218,
,,10,0.000140446,11.44180218,
,,9.9,0.000148678,11.44180218,
,,9.8,0.000786888,11.44180218,
,,9.7,0.002904914,11.44180218,
,,9.6,0.000217079,11.44180218,
,,9.5,0.000475274,11.44180218,
,,9.4,0.000440686,11.44180218,
,,9.3,0.000170665,11.44180218,
,,9.2,0.000311426,11.44180218,
,,9.1,0.001174515,11.44180218,
,,9,7.35E-05,11.44180218,
,,8.9,0.000403986,11.44180218,
,,8.8,0.001729439,11.44180218,
,,8.7,0.000272592,11.44180218,
,,8.6,0.0002952,11.44180218,
,,8.5,0.000476441,11.44180218,
,,8.4,7.60E-05,11.44180218,
,,8.3,0.000179333,11.44180218,
,,8.2,0.00024083,11.44180218,
,,8.1,0.000228039,11.44180218,
,,8,4.51E-05,11.44180218,
,,7.9,0.001770214,11.44180218,
,,7.8,7.55E-05,11.44180218,
,,7.7,0.000465027,11.44180218,
,,7.6,0,11.44180218,
,,7.5,8.73E-05,11.44180218,
,,7.4,0.000120571,11.44180218,
,,7.3,0.021938715,11.44180218,
,,7.2,0.000224419,11.44180218,
,,7.1,0.001889162,11.44180218,
,,7,0.00047333,11.44180218,
,,6.9,0.00021303,11.44180218,
,,6.8,0.001115252,11.44180218,
,,6.7,0.000102473,11.44180218,
,,6.6,0.000667146,11.44180218,
,,6.5,0.000190518,11.44180218,
,,6.4,0,11.44180218,
,,6.3,0.000839255,11.44180218,
,,6.2,0.000209441,11.44180218,
,,6.1,0.001341921,11.44180218,
,,6,0.000104901,11.44180218,
,,5.9,6.13E-05,11.44180218,
,,5.8,0.00024628,11.44180218,
,,5.7,2.40E-05,11.44180218,
,,5.6,2.01E-05,11.44180218,
,,5.5,0.000121566,11.44180218,
,,5.4,3.92E-05,11.44180218,
,,5.3,0.000728072,11.44180218,
,,5.2,0.001956002,11.44180218,
,,5.1,0.000133075,11.44180218,
,,5,0.00010196,11.44180218,
,,4.9,0.00010196,11.44180218,
,,4.8,0.00010196,11.44180218,
,,4.7,0.00010196,11.44180218,
,,4.6,0.00010196,11.44180218,
,,4.5,0.00010196,11.44180218,
,,4.4,0.00010196,11.44180218,
,,4.3,0.00010196,11.44180218,
,,4.2,0.00010196,11.44180218,
,,4.1,0.00010196,11.44180218,
,,4,0.00010196,11.44180218,
,,3.9,0.00010196,11.44180218,
,,3.8,0.00010196,11.44180218,
,,3.7,0.00010196,11.44180218,
,,3.6,0.00010196,11.44180218,
,,3.5,0.00010196,11.44180218,
,,3.4,0.00010196,11.44180218,
,,3.3,0.00010196,11.44180218,
,,3.2,0.00010196,11.44180218,
,,3.1,0.00010196,11.44180218,
,,3,0.00010196,11.44180218,
,,2.9,0.00010196,11.44180218,
,,2.8,0.00010196,11.44180218,
,,2.7,0.00010196,11.44180218,
,,2.6,0.00010196,11.44180218,
,,2.5,0.00010196,11.44180218,
,,2.4,0.00010196,11.44180218,
,,2.3,0.00010196,11.44180218,
,,2.2,0.00010196,11.44180218,
,,2.1,0.00010196,11.44180218,
,,2,0.00010196,11.44180218,
,,1.9,0.00010196,11.44180218,
,,1.8,0.00010196,11.44180218,
,,1.7,0.00010196,11.44180218,
,,1.6,0.00010196,11.44180218,
,,1.5,0.00010196,11.44180218,
,,1.4,0.00010196,11.44180218,
,,1.3,0.00010196,11.44180218,
,,1.2,0.00010196,11.44180218,
,,1.1,0.00010196,11.44180218,
,,1,0.00010196,11.44180218,
,,0.9,0.00010196,11.44180218,
,,0.8,0.00010196,11.44180218,
,,0.7,0.00010196,11.44180218,
,,0.6,0.00010196,11.44180218,
,,0.5,0.00010196,11.44180218,
,,0.4,0.00010196,11.44180218,
,,0.3,0.00010196,11.44180218,
,,0.2,0.00010196,11.44180218,
,,0.1,0.00010196,11.44180218,
,,0,0.00010196,11.44180218,
