thermal conductivity,thermal diffusivity,hypo thickness,hypo %,sediment porosity,wind function a,wind function b,accretion temp,tree canopy,grass canopy,tree overhang,grass overhang,1.2,0.0,18.5,17.6,16.2,7.2,10.8,2.4,12.3,overall rmse,nse
1.5762568245613913,0.0062628316521016,0.3479489599249895,0.0166595443004531,0.9366117929062576,1.0932499025214807e-09,3.6389670350675964e-09,10.76988441727208,0.616681661432203,0.1123258624259454,0.5140961871371361,0.8853228794324431,0.48103038372793516,0.532323734128647,0.0,0.7782079931198056,0.5457968982750513,0.4763588636877548,0.8358415563736413,0.46708924810409025,0.7790009471271523,0.6119562030680098,0.9443662148119379
1.4826351731018377,0.0066269864097848,0.3854427144651908,0.0300736045601826,0.900474906513415,1.302801880095309e-09,2.560258284673826e-09,9.3205304409268,0.5914074119365199,0.1418726634043962,0.5310426771075238,0.5777770182508544,0.5533595240413074,0.5998343119608578,0.0,0.7717049929287171,0.6404070262774725,0.5427550456544218,1.0133623974039208,0.5679894309584953,0.9155933712398387,0.7006257625581289,0.927068698941334
1.415534101185257,0.0062084077200748,0.3568959555527602,0.0396831657260171,0.7883201123769313,1.5625818455353511e-09,3.096936480014619e-09,10.141378662173594,0.7391378374334843,0.1471105897066464,0.98907157890618,0.1412184137664923,0.5639290641955284,0.5699970475678896,0.0,0.7905791050798705,0.7036650635048054,0.4122855765088348,0.9488267874064265,0.5678033542497103,0.8218011598008366,0.6723608947892377,0.9327392244864371
1.491044110788268,0.0062560331942414,0.2783128158863861,0.0170555179274661,0.775369808960926,1.8125771961825155e-09,3.145055600093223e-09,9.31382129192997,0.633114047852595,0.1211136070562718,1.0891367293004235,0.0210847118026078,0.5192952964648878,0.5568537166402959,0.0,0.7758171965292825,0.5196234853504772,0.4581389516596223,0.7638443821933453,0.4909603818311389,0.6207237752884398,0.5881571482446861,0.9495889566179324
1.465390124521485,0.0064945721538001,0.3200037324377781,0.0264230619957991,0.6145931513369043,1.7956989571661535e-09,2.229316288255523e-09,10.37859794567015,0.507961673943401,0.1410107865910519,1.656886826803378,0.15709047711006,0.5377145088758118,0.5883326154976735,0.0,0.7667663879439129,0.5819890857844517,0.5735765605682762,0.9866849855774075,0.5544319230452612,0.8827185353434519,0.6840268253295307,0.9306331992883313
1.5531893015369065,0.0064473938687137,0.3741004554473404,0.012180655094308,0.8281620937750117,2.7424398938597757e-09,1.3610322985330751e-09,12.58279869764022,0.6873053298171476,0.1282494612206007,1.5142009604232316,0.5825750698903843,0.48937656051972,0.545839851805861,0.0,0.7696514127079437,0.48504446309648286,0.5629517792527963,0.7989170729024384,0.47672444536184155,0.751395010131156,0.6099875744722799,0.9453620005360963
1.5587131385463973,0.0065139125728719,0.3776133296259072,0.0388734799450667,0.9336465413701788,2.681514398441704e-09,2.9486258037758502e-09,11.811085517011916,0.5650482741066931,0.1698473915076701,1.9732240964985512,0.0834701876818743,0.5821692839787524,0.5981559827108458,0.0,0.8014112911417236,0.6976972997535056,0.40906280402755874,0.8848265825855371,0.584541217002702,0.7662242664248721,0.6655110909531872,0.9349564506875729
1.419982711712545,0.0066995481192091,0.3681427396471072,0.0161952691954401,0.8321417683372158,1.2647780425415914e-09,1.0315370107613156e-09,10.23059057445827,0.5674094999804249,0.1474036560889758,1.070585716775321,0.856740588425089,0.9898503552375423,1.066791400161406,0.0,0.7629484827245329,0.6198950622439611,0.9677161118453077,1.3572313352925505,1.0330978841974914,1.2503867209843078,1.0059896690858874,0.8508827059705166
1.4445168309907352,0.0066399824182413,0.3008242061870088,0.0194671474772344,0.6744215594368946,2.6235167911493956e-09,3.109333890842245e-09,10.494379063480572,0.5017464942970821,0.1521638982767263,0.5904789362727247,0.5022384175958449,0.5329429475536968,0.5818651983301439,0.0,0.777534422871425,0.4993834261561394,0.4655903116832794,0.6893696610551796,0.5074495807603834,0.5895496876736611,0.5804606545104886,0.9513047024180477
1.567737325233443,0.0065541513865374,0.2622324050080388,0.0333617540903593,0.9528176330177088,3.958676974572478e-09,1.5608608562486944e-09,11.665129861412868,0.5488175329203265,0.1217178561214939,1.2785808704380488,0.8055729217032125,0.535109630447091,0.5643004738538385,0.0,0.7773270808960949,0.5730748943322233,0.4792020193480221,0.7960183029808772,0.5371178185851467,0.5823767900809579,0.6055658763155315,0.9468321601818428
1.4226127289086543,0.0066237923197132,0.338616961368121,0.0171051800517197,0.6233353868156329,3.161300639916869e-09,1.444264154878756e-09,11.49350453892275,0.7882952463906014,0.1612958435562831,0.3690833549057285,0.2323080247850793,0.4930411301723891,0.5311290038681751,0.0,0.7707693731122026,0.5071308834868086,0.5057277547010841,0.7659035199067541,0.4765771426712224,0.6191347637586219,0.5836766964596571,0.950327511366346
1.5850052741145928,0.0064949427695117,0.3307411549429283,0.017210519896357,0.8807010606052907,1.0584332871743827e-09,2.698939613320516e-09,11.118157577937575,0.7685017048656793,0.1047185622215451,0.1128634003979188,0.6204779235720123,0.5284223525820358,0.5870179625895426,0.0,0.7677382650429189,0.5632207278974498,0.5536470698794596,0.9428472967191217,0.5277814740075246,0.8403341275779667,0.6638761595370024,0.9348534113141459
1.490063738965704,0.0066396466007489,0.3340295110505564,0.0387041517748913,0.8712001261532949,3.731366416288199e-09,1.4579461866354312e-09,12.09463175706553,0.5799157287506825,0.1841023436762275,1.508427279720134,0.3714778286317107,0.5108757574145489,0.5345582922168338,0.0,0.7790950615493306,0.6221853170479034,0.45510787777917733,0.8595403139582485,0.5149975871707233,0.6884928997858697,0.6206066383653294,0.9433619145400234
1.5384511743158873,0.0065410324864093,0.3702201345701407,0.0201419924782529,0.9321001003355958,2.881845081342892e-09,2.847451211067306e-09,10.9452425542277,0.768910538344673,0.1369075697529799,1.073063535786547,0.2658848139401114,0.7397586484699662,0.759247373820139,0.0,0.7953457156674422,0.5862969650105273,0.5477392624080669,0.8530458217632729,0.7260692551908072,0.6923692819867798,0.7124840405396252,0.9274161737814817
1.5842221212518497,0.006512369148545,0.381175573029366,0.0127337011910666,0.9775139940261748,3.3757005944005717e-09,3.942385322129131e-09,12.05402161715241,0.626777434506733,0.1286384879453448,1.30222883599272,0.1806175687080612,0.948520888893158,0.9955587108782462,0.0,0.8184230937703717,0.571856848406526,0.7376068565713791,0.8437566847471821,0.9477364383610152,0.7197889226189856,0.822906055530858,0.9023860850623941
1.526890810065917,0.0064106940606206,0.3371281184026508,0.0224307348272472,0.9472750185339462,2.2908395306479596e-09,2.573321758083886e-09,11.704717479781008,0.708278789970526,0.1433589211027715,0.4976247365386679,0.1088193788919261,0.4826957003094417,0.5182549676156836,0.0,0.7777968071382426,0.5725307687025311,0.44371803218185013,0.8308722024090776,0.4684611362541779,0.7124145575962074,0.6008430215259015,0.9464775204576139
1.5231100331388734,0.0063983733359129,0.2991103830187807,0.0229630168150464,0.876113967557326,2.8764871552623396e-09,2.1469870549638262e-09,9.449554312670028,0.7870077655699697,0.1277287131086189,0.8779486098657397,0.1162525804916765,0.6536154524812142,0.665466836190538,0.0,0.7796042909618387,0.5707394886971928,0.49905804243817387,0.8398664812040065,0.6283296509618002,0.6270880278340338,0.6579710338460996,0.9377432781877267
1.5813642993730457,0.0065225767496698,0.3558295385633383,0.0238145068345218,0.8194490925078662,2.5164554064444463e-09,1.688144496484687e-09,11.065237394810536,0.7601024344261736,0.1059113893766109,1.9209256034317168,0.3823168526738898,0.5177857498119598,0.539255014786346,0.0,0.7765907573776837,0.5972836718451104,0.48287139865484774,0.9004059807710816,0.5080852950866942,0.75714043285869,0.6349272876490517,0.9404120711389341
1.5606466472498823,0.0065320844896199,0.3236865081269158,0.0189532826321592,0.8845496684771335,2.603092875559185e-09,1.512056400088727e-09,9.768778042758614,0.5761006152721315,0.132465549171421,0.1118321811912248,0.1115621574185956,0.4901875007614718,0.5429851411794493,0.0,0.762839625502052,0.5281989821291044,0.535520955602009,0.8567323966758167,0.4922176408584135,0.7726514283890679,0.6226667088871731,0.9428343627955256
1.48564568363108,0.0062510356321843,0.3258414446963165,0.0272873454115308,0.7950182552959681,1.761184419893846e-09,3.670168444358948e-09,12.672680734172594,0.7055686626577341,0.1061095290526185,0.7810162277892867,0.6337446840510732,0.5337623802233227,0.5618374323122501,0.0,0.7928854734186606,0.6313602036916449,0.4264769418672532,0.8749751192494306,0.5331999219856989,0.7632933069473069,0.639723847461946,0.939566150801249
1.4585619414475453,0.0062773187144203,0.3985625136680001,0.0294611584056436,0.9033435037310678,2.284930590424191e-09,2.052519104618788e-09,10.227534458360887,0.6441833858292108,0.1331221846329235,1.8047608212090531,0.4759763185160995,0.5218983168443829,0.5440065538437933,0.0,0.7794460016664971,0.6333887488365874,0.46297266155489375,0.9169423141994509,0.5133664433991895,0.8064300110414626,0.6473063814232822,0.9377435967327382
1.4307281652598725,0.006295838262777,0.312686775404376,0.0178918395971796,0.8954310888878775,1.3973025561371782e-09,3.789426986606172e-09,9.272711337136228,0.6902117998500396,0.1525389261142518,0.9852474826931512,0.2257577643199778,0.5902575674840792,0.6185347557714298,0.0,0.7843793938787954,0.55540576589703,0.4668599761824857,0.8047370661433461,0.5599456137404972,0.6612956881401677,0.6301769784047289,0.9425701313678948
1.5746792444250697,0.0063277545676577,0.281895812228534,0.0314784668242198,0.6617718825313946,2.152322188643312e-09,1.113311678850983e-09,9.06981309081981,0.6594629562802119,0.1509787890267361,1.5282487645230856,0.9853279643849536,0.5677351764296057,0.60425223773318,0.0,0.7653402886044295,0.6439770064692611,0.6221251010760528,1.0570721756407595,0.6001397852213728,0.890075042755447,0.7188396017412635,0.9237211575665127
1.5545447588793078,0.006661756336088,0.2611434056553216,0.011758726248449,0.9271345404976852,1.969386189612085e-09,2.2020423060586107e-09,9.814480283446722,0.7256376471875954,0.1454203372727571,1.0299267497589577,0.6571889492917792,0.4551814136967811,0.5013241003000619,0.0,0.7675266791418033,0.4970841522764976,0.4863621230340847,0.7896313591814713,0.4458860666632727,0.6196679032733763,0.5703329746959187,0.9519375008590965
1.5089815925965222,0.006525918255095,0.3169585240747657,0.010605964592493,0.9652277927756988,3.437449840755989e-09,1.023630522402375e-09,9.500503784487146,0.6617772583189871,0.1767903673433272,0.8603543069926319,0.7648532623585028,0.5289072591858089,0.5721842636142467,0.0,0.769140894927581,0.4654702595971566,0.5286443253344666,0.686085258357962,0.505966470603537,0.5909836453132845,0.5809227971167554,0.9513538278337111
1.5538262381392425,0.0064132544913473,0.3064819375931025,0.0194924357585277,0.6829148999649816,2.83489347915626e-09,3.6404185602002206e-09,10.094319116787876,0.6858724160156194,0.1082396136363745,1.1356490701904185,0.4613184308463069,0.879587778490268,0.9089029329896686,0.0,0.8027536849373884,0.5825603245468326,0.637575107285844,0.8607567720471329,0.8590648899061378,0.6823141038041058,0.7766894492509223,0.9133666298073585
1.5083856507932607,0.0066576903604269,0.2678403434054727,0.0214418861332609,0.6492375370424092,2.447505862319888e-09,2.133509431501194e-09,11.39455652920245,0.7794168561266752,0.1340663856918353,1.6665402479310585,0.3460606327098666,0.49498444363883254,0.5170799955573175,0.0,0.7741345270059836,0.5571139850081548,0.47227249894937656,0.851678826274905,0.4950739702026578,0.6305964172577684,0.5991168329868746,0.9470986301236053
1.580483584500599,0.0066161951584733,0.3981974155787158,0.0335086849123527,0.8879114408734755,3.953223935852115e-09,3.858142437921776e-09,9.654983108883014,0.6761787572345528,0.1811491758511506,1.2090458169110532,0.6045314572297468,1.2577709326809958,1.282844611162587,0.0,0.8482326703538101,0.7815257344966674,0.8780897391892495,1.1546930157513728,1.2546742086815028,0.9566692016879885,1.0518125142505217,0.8393265549851119
1.43041667681264,0.0067106358731345,0.3285052306232148,0.0222208209996231,0.6917816640350828,3.3092977373970446e-09,3.772736833108411e-09,9.938402982037331,0.6508694009157554,0.1179996525761941,1.11749156783189,0.0642420941379146,1.0121571399601064,1.0461113606537733,0.0,0.8107085817443214,0.6044976405500316,0.7283515712342798,0.9180605464858452,0.9936998122197445,0.7164026174420204,0.8537486587862654,0.8943886188426943
1.509480396057964,0.0067195120875019,0.357806317623583,0.0108145302799535,0.8656278980933838,2.397200488120803e-09,3.738080310583769e-09,12.97367847973637,0.5023354480645307,0.198020259032799,0.7315582703518135,0.886047996383485,0.5304714802130691,0.5930421597693447,0.0,0.7870602807194067,0.4585325245946148,0.5003589694742498,0.6243670494433187,0.5226770435699275,0.6205067491686846,0.5796270321190771,0.9515222194657899
1.5222024892381067,0.0067421412156132,0.3803519574067583,0.0297245922666711,0.8121051562067585,2.754613070400016e-09,2.237806706405318e-09,12.692938581129532,0.5067550843374709,0.1675306263129509,0.5678171953282877,0.935112131145708,0.48664020861298424,0.530627596774172,0.0,0.7745648856956904,0.5886305023220331,0.4633643131129831,0.8756873627962842,0.47995937914056847,0.8057681864393615,0.6256553043617595,0.9416071116079933
1.5197130790075082,0.0063631526552339,0.3466918126207304,0.0221974774428231,0.6702797911994713,1.7578696682325887e-09,1.4890896764887323e-09,12.083745836500936,0.6080719029649777,0.1132673863730481,0.6351847429466803,0.7877704160836864,0.7658765903633998,0.8292475083287525,0.0,0.7622514340298451,0.5944793454383236,0.7581764966022094,1.147290220415528,0.7798042103808991,1.0533687616668512,0.8363118209032261,0.8978655620106667
1.49298368176997,0.0065848204313907,0.3545180249461491,0.0279572827793307,0.7172017319056675,1.5981303143534982e-09,1.271913826630869e-09,12.947298334436272,0.7985723429258176,0.1572836825097993,1.631944797522931,0.2076946669246307,0.7666751515834823,0.8195558730783534,0.0,0.7664693901531011,0.6628492313280766,0.7557363753504114,1.1892966035352812,0.7746041873649621,1.0549055938210776,0.8487615507768432,0.8949288648763176
1.5933860224265528,0.0064439672817452,0.3963558871838829,0.0158468851750181,0.8319276219241177,1.557744711335692e-09,1.903841983767129e-09,10.971783011880207,0.5903875249798874,0.1412347202143682,0.4891500543162329,0.9883046683939468,0.6570439673263884,0.7210687034803888,0.0,0.7639445437806477,0.5376375834896175,0.6796615687645988,1.0173696175677747,0.6692281118530841,0.9747503511583534,0.7525880559276067,0.9171451769290568
1.562598790913427,0.0064717182359088,0.2811682457942101,0.0307529249336223,0.8630457728487888,1.4269135333486664e-09,3.327846696462809e-09,12.290735025512172,0.5463401019503744,0.1371638227194745,1.981673730006137,0.4488621035120296,0.5062152569010979,0.5484538481419076,0.0,0.7799236244658833,0.6241693447316823,0.4847384550370092,0.9572710778707242,0.5119026876923645,0.834468895091363,0.6558928987415039,0.9356612784794938
1.5362578023914428,0.0062148999090492,0.2850828711599815,0.0245197460686668,0.6107019312958142,3.9175425946661505e-09,1.6560959669612556e-09,11.513411646035337,0.6310280832593538,0.1460278600395562,1.88316730404841,0.5877289849501509,0.624279629631003,0.6524332089059639,0.0,0.7829678030576993,0.5536094022036956,0.5146102980789337,0.7925369878767663,0.6151843670690202,0.5936965912821127,0.6411647860131493,0.9410312025515487
1.5248552578001229,0.0065014654019006,0.363795868811923,0.0167045322458087,0.6562009974782773,3.4234466334223273e-09,3.792494366099274e-09,10.279253267284638,0.7776449374884626,0.1319044888609355,1.5801268850328496,0.8610155959951421,1.1679711086431035,1.2002398566999477,0.0,0.8265836815706494,0.6381447174013289,0.8538606485968434,1.0579505460309675,1.1590992341696968,0.8487675252649837,0.9690771647971901,0.8629276094408301
1.461802558155178,0.006352254761082,0.2545683377146028,0.028661427855841,0.6344297056865815,3.317695896537056e-09,1.6132831541391483e-09,11.966567320159069,0.6256505191913557,0.1527083034695488,1.9527517344067975,0.2460910613619073,0.48575094434345223,0.5108418606547647,0.0,0.7742478023952596,0.5639021943490435,0.4869195180759684,0.8340907444636946,0.4966627350235883,0.6143257606582467,0.5958426949955022,0.9478353588587537
1.567242342005573,0.0062022829967212,0.3361121393236799,0.0179266722860804,0.7855742658213095,1.276134266153964e-09,3.116351471304272e-09,11.441802184768434,0.7032882820012665,0.1407214694933328,0.302787518693867,0.6845996545208236,0.4839736547294927,0.5357784773631312,0.0,0.7743009231899299,0.5535429900247637,0.49356211340789397,0.8693003997867736,0.4725808045250626,0.7935441913410439,0.6220729442960115,0.9424218538820712
1.5220294490813977,0.006267754360219,0.2979613435294821,0.0241904572843102,0.8959187494510248,3.085069665865614e-09,1.7204546581596924e-09,12.762422097502252,0.5158461196063382,0.1442611118602071,1.5923868982051492,0.4291749823065096,0.46536530073158655,0.5118343678758676,0.0,0.7703244393598063,0.5483353188287253,0.4917807304836169,0.8527430354531715,0.463227751609412,0.7498265007653437,0.6066796806384412,0.9452506301301582
1.564579782896871,0.0067919295309104,0.2967131709732519,0.0335893139323441,0.9437620067724508,3.3143986189739727e-09,2.895082169055413e-09,11.750269600653578,0.6906191368261393,0.1774082665952435,1.1588634435655272,0.1975061507265035,0.739114348909483,0.7594162816854065,0.0,0.7974008583882598,0.632653939325793,0.5330113324180932,0.8859454403034334,0.7440408357595555,0.6649223803907073,0.7195631771475915,0.9258440582215871
1.5055115369462442,0.0062425923437513,0.340305875489524,0.0145954205645271,0.8504376094366821,2.969369981105974e-09,3.996894194780792e-09,9.663907416844935,0.5555993067553033,0.1520335729577226,1.4792099451406282,0.5554822538790594,0.9334184437384506,0.9766640965552077,0.0,0.8078128864495099,0.5533807211761574,0.6937847079906466,0.7883536562743342,0.9032939654321351,0.6658222263362297,0.7903163379940839,0.9096531613502943
1.401568979952866,0.0062373492374419,0.3493920942879516,0.0177359990115894,0.7581657913071082,1.383057455608272e-09,1.233931676782955e-09,9.189058235313162,0.7343725139181358,0.1810859718476918,1.0044568808683365,0.9443371956464736,0.6697955013368715,0.7374891938944674,0.0,0.7616545773110596,0.590314994774447,0.7329190684061462,1.1023291284190542,0.6980598340718681,0.9783680013732622,0.783866287448397,0.9101471234199436
1.434800473077119,0.0066608636221877,0.2673694896488049,0.0186794043299999,0.8618031637210086,2.311679773164819e-09,1.089531244624862e-09,10.162183733867463,0.6084313925532482,0.1594323640709254,0.1289104217148909,0.5956257848749036,0.6339846866030933,0.6886146847818614,0.0,0.762670459225346,0.5812831830432469,0.6818550791468327,1.0314129254126756,0.675353056278714,0.8884805805887563,0.7429568318850658,0.919767711484309
1.4378569511272072,0.0065722230047967,0.343474835204182,0.0244655562756803,0.7839109061153742,1.4660397345784479e-09,1.2441141945229144e-09,12.74183952025113,0.7862662616709292,0.1528855531427845,0.3405352751121254,0.838694420971559,0.8645212081294221,0.9321654362960472,0.0,0.7626073663025352,0.648628956808984,0.8289243372018675,1.2280279803351841,0.8774524439867573,1.0859904915687695,0.903539777578696,0.8812632130272073
1.4712900448058053,0.0063206904928984,0.3091833173298959,0.0260820934821198,0.737595821254742,2.4706964260790673e-09,1.287690863652272e-09,9.090027952040414,0.5561432538529808,0.1973598753291442,0.8092971225723097,0.1231534199237944,0.5268390711355794,0.5743545314935907,0.0,0.7633692516567588,0.5835778970069034,0.5864568460016663,0.9675028177894655,0.5481301383263525,0.8426342323415831,0.6741080982189874,0.932912528982075
1.4480530943486831,0.0062497594628151,0.3351359566324373,0.0223384030690976,0.7685128127931223,3.688520911413909e-09,3.0298645911422633e-09,9.714166336399291,0.5685245645705804,0.1057432846562134,1.3567537087209467,0.2163210969589196,0.8944522230812555,0.9307415620234103,0.0,0.8004106862955487,0.5747718392738306,0.6474513433026795,0.8115670219465001,0.865794790327554,0.6453440123729014,0.77131668482796,0.9143018719696991
1.4675863722735951,0.0064429153450013,0.3739273037604679,0.0178211729797256,0.7095748141920961,3.524716227577512e-09,2.240471272381471e-09,9.875157744683294,0.7842730033159881,0.1976696688703461,1.1071866486335962,0.3735918645284712,0.8471563090799058,0.8686591953743041,0.0,0.7919823703407517,0.5460720909748698,0.6313756294679982,0.8471062218993292,0.8215374552308753,0.6614945421060638,0.7519229768092623,0.9187762065031805
1.4272135979582443,0.006612827331341,0.3251560364043875,0.0349836637237727,0.6946499913165968,3.466413824178002e-09,3.88294654407474e-09,12.090154875282014,0.676411380093668,0.1599964381755159,0.5796884050136141,0.8393505775398526,0.9452056342992837,0.9761976137602013,0.0,0.8194474866233548,0.6771760202713586,0.6876616191344079,0.9728295585558654,0.9530323486479588,0.7777407468019861,0.8511613785118021,0.8962604310072202
1.5868503378517176,0.0065388722165217,0.3556294292373227,0.0100219176894094,0.9488492418698974,3.7962871732684064e-09,1.8077908005977998e-09,12.228566197334,0.6700679254694538,0.1335851517905859,1.0757766464235603,0.236882808828107,0.6177723083228606,0.664729829621696,0.0,0.7833790622733885,0.4540748735218552,0.5584961309300978,0.6422249090618055,0.6059551729271911,0.5587178609325105,0.6106687684489257,0.9465034015667888
1.5457711216398726,0.0062120139056349,0.3183197144604818,0.0209002261643326,0.9992878129896968,1.4316579760113956e-09,3.433434308536776e-09,12.533779775212572,0.7727178747437484,0.1848812080937657,1.7356916267813838,0.7071523615823563,0.5128602330855412,0.5388112564427774,0.0,0.789161222658097,0.6141460400199794,0.44087247171880056,0.9035172973041399,0.5101139098688316,0.7709124913860197,0.6350493653105234,0.9399822639068117
1.536783346418387,0.0063794254753719,0.2998522990383768,0.0134744332239889,0.6202762209935911,3.012159086213308e-09,1.397841049779247e-09,9.03736489183406,0.6504449453208517,0.1375424901655862,1.876912231006052,0.9305692409502876,0.5262946711707973,0.5626955445911918,0.0,0.7702038340865791,0.4819735237224596,0.5153082470850712,0.7262205216813357,0.4962426669623329,0.6032750453542914,0.5852767568317574,0.95045068752307
1.4310050098667544,0.0067460389111089,0.2682806981096808,0.016358889059887,0.7642980003103348,2.677069899020809e-09,3.319282469187133e-09,12.131901096569576,0.6067146723041382,0.1255429010820924,1.5404726457688522,0.5606050568912934,0.6011699985468153,0.6465143016378077,0.0,0.7864401007599584,0.5095970475805149,0.5062258728132687,0.7358825274703233,0.5983107749925803,0.5519766172332142,0.6170146551293104,0.9452584315665915
1.4814975356755884,0.0064773467758364,0.2954290457279415,0.0366949534426453,0.7947578028274784,2.8917685858813453e-09,1.1955997601280015e-09,9.548165252969554,0.6334204116722095,0.1534186508827546,0.4996683485862279,0.0666660390937037,0.4997261454203361,0.5267475771842187,0.0,0.7678114023078121,0.6266715101763176,0.5338818919142031,0.9364770792339532,0.5164973242643391,0.7554653552980146,0.6454097857248993,0.9383946372011929
1.528538800375311,0.0064918040374518,0.2814217868158564,0.0337389733778613,0.6273964917985045,2.5115247437941923e-09,1.93990553735167e-09,11.733805224617882,0.6538852967428406,0.1197498894437888,0.5922277760608748,0.3490101462775529,0.4827361246495509,0.5177496218277495,0.0,0.7706061555324124,0.6071928770991964,0.5016289009871295,0.9157564315984295,0.492261945287037,0.7542375484645994,0.6302712006807631,0.9409211017804474
1.528892426033071,0.0064580555803656,0.3547748213382046,0.0278063552783938,0.7291496645610008,2.6687251700712152e-09,3.633563358286368e-09,10.154373713670552,0.652892262169431,0.1206186521017559,0.704623124992911,0.5680384209951881,0.788192611867669,0.8104034790272339,0.0,0.8043769624425685,0.6392503124863441,0.5536878000557314,0.8617861661575658,0.7671521231150965,0.7270782971172286,0.7439909690336797,0.9209939722954643
1.4215832504766794,0.0066296291239475,0.2721671156359232,0.0290698680694946,0.9741097637860296,2.616468465432664e-09,3.1973912269152662e-09,11.68134016881558,0.5050691855629613,0.1544901876335377,1.5368196363268902,0.4792337568727668,0.5243782365149755,0.5655417341413058,0.0,0.7823854506589304,0.5627242167325146,0.4498699094367912,0.7832001196125491,0.5218613115969286,0.6045639868832011,0.5993156206971495,0.947730177254519
