thermal conductivity,thermal diffusivity,hypo thickness,hypo %,sediment porosity,wind function a,wind function b,accretion temp,tree canopy,grass canopy,tree overhang,grass overhang,18.3,17.5,16.1,12.2,10.7,7.2,1.2,0.0,overall rmse,nse
1.4206799358745854,0.006464920425784,0.346113294197477,0.036709726982559,0.9237637978989376,1.3543527187115236e-09,3.973476024090151e-09,9.39286646472496,0.7079682174979871,0.1879902076142727,1.5775029758275023,1.0902146843146352,0.0,0.3342943762614023,0.862747890343214,0.9443231882985473,0.8608727800335993,0.40805463124848046,0.7899777498624743,0.7783058630948233,0.7112252113060773,0.92489388160825
1.5344573543722462,0.0066233581309128,0.3043856184093141,0.0136826015232836,0.8786945833193265,1.4239396148019587e-09,3.2138753320614372e-09,11.485417005851314,0.7149395269503448,0.115432638616336,0.0036898373783329,0.2948052195427764,0.0,0.29045248105326965,0.7268418111272751,0.8399246982616955,0.8139904804674724,0.6439137083642842,0.6560091298166344,0.7041287830539241,0.6678944417349364,0.9357923601143484
1.4574505368511836,0.0065918123426837,0.3046536873969261,0.0112209723568298,0.7495409824429152,1.5441300255569967e-09,1.7131992962065934e-09,12.2444419464429,0.7530965659234465,0.1009435724887121,1.7313331149881823,0.5169908667511803,0.0,0.32360860565315275,0.7987901288389557,1.0049456955339537,0.989123477293575,0.9839687495390514,0.9013139541185906,0.9620906814357759,0.8519773274875793,0.894892542119943
1.4248400214394454,0.0064393098653987,0.3446438336960116,0.0106175677407408,0.7506922179846226,2.6256486739852842e-09,3.201285028634229e-09,12.898584360816532,0.5611210142993449,0.1195955586492212,0.8717750976286747,1.729728286244278,0.0,0.2509911972781339,0.6239227667659585,0.6473890522707347,0.6432231404441058,0.5203032812162965,0.5451128007628839,0.6092942351606488,0.5486052105569661,0.9570034558263526
1.5539997116817943,0.006502034712892,0.2738388682720078,0.0354823741563437,0.709321472498642,2.150409990753829e-09,2.4730599619205074e-09,9.824200266754062,0.5369858448899134,0.204110647323844,1.4212629617350632,0.5367485773837954,0.0,0.3140441709687419,0.8260446610706549,0.911688039892667,0.8489035577830185,0.6341213364767031,0.7276422889678996,0.750054844337325,0.7160712713567158,0.9260214013339884
1.5853005682975518,0.0062084518025054,0.2697137713742361,0.0137594829495319,0.6287168803581523,1.713404318344695e-09,3.701851137132723e-09,12.522948932723358,0.5419744280844907,0.208079786678544,0.1704192180228071,0.6203831302750022,0.0,0.2779491552724467,0.6882944300446977,0.7828968746389556,0.7663690935182602,0.5879881715906838,0.6207639601620824,0.67502261592771,0.6284691858792624,0.9432057648810281
1.4307732614702862,0.0067315158443992,0.3360925432897959,0.0100676593010986,0.7976804433242929,2.4343217565761724e-09,2.2456685984187133e-09,11.698282510073394,0.6849598437692572,0.1558822372901775,0.6439010763266857,1.9726739856181088,0.0,0.2697533235301384,0.6723914759605778,0.7108867644533834,0.6935366556843106,0.605296674562244,0.5519457787757174,0.6083145596989,0.5874464618093244,0.9506613934697086
1.5183839471168017,0.0062917650277565,0.3500703161723181,0.027240957758431,0.6169513554559056,1.3009451627933084e-09,1.1392769393846784e-09,11.030882918649713,0.5944289616340754,0.1422108161655719,0.9298803044549728,1.8261909406265613,0.0,0.37870279949747143,0.9355415995635302,1.3362373652089494,1.3924245537859892,1.2658296267501143,1.3183158109086255,1.3888219901832872,1.1451248208425666,0.8064553681567472
1.5483274225772226,0.0062410590068526,0.322186790226636,0.020755337998874,0.6290357580333039,3.840518192103979e-09,1.6584641060894892e-09,9.72095487872406,0.6550862380801009,0.1462016536624826,1.317771721621802,1.3987035835639086,0.0,0.26021364646297,0.6844720374127784,0.7330075635315398,0.7363207696604335,0.4930356226565514,0.7298819748577315,0.7508154790237522,0.626821013372251,0.9428726993744165
1.484680653543148,0.0064530441121246,0.3517505722620297,0.0312670106146786,0.8810856783585239,1.372107273093555e-09,2.1877007298197792e-09,11.457404579366376,0.6830373673887461,0.293635941527943,1.4007640686384182,1.5329627974057367,0.0,0.34202024540060316,0.8851126236797336,1.1003619805293368,1.064011263940221,0.8415526127756032,0.9357416895614588,0.969204952740475,0.8768579098039188,0.8885277896836291
1.4039592938866936,0.0066254145159242,0.2876376813591355,0.0331075323147161,0.9253558590108232,1.084893432533228e-09,1.4931300281878215e-09,10.034502135359777,0.762747979520428,0.3079452709514185,0.9543031564589686,1.9785776571428015,0.0,0.3682909327028172,0.9702003971474139,1.2175334760969274,1.193171414759841,1.0795044675940697,1.1189637684346372,1.1682787751467256,1.0165633188403473,0.8498898062996635
1.5096149824120813,0.0063443579537149,0.3021075646436192,0.0110129310183904,0.9734531971301692,3.251454145225083e-09,2.112182543230111e-09,9.071813444102562,0.562539337272864,0.1794079140326474,1.225666272593781,0.8067825210489338,0.0,0.25458449672401917,0.6361453240132233,0.6097479052171205,0.5983017088323136,0.5242214548075609,0.592181107104162,0.6377803579603248,0.5504231935226749,0.9568628375801437
1.496582799347946,0.0067374238482469,0.2514690652933036,0.0140796365674653,0.968919409611516,3.407132270038394e-09,1.3577607652465615e-09,11.144019357728666,0.5590848730089487,0.1866962241934163,1.957740409570392,1.672481552694494,0.0,0.27274417755268177,0.7081571773114905,0.7248778533120063,0.6763771671868194,0.6034080448101986,0.5846045252157888,0.6139565730661339,0.5977322169221599,0.9489349169255938
1.4785548149417682,0.0064966261988421,0.3647432416775445,0.0201146257899686,0.759013857762087,1.0557444329358102e-09,2.5766255670621112e-09,9.60648601019346,0.7039193149784821,0.2430802583075071,1.5257594959103675,1.8157209032568051,0.0,0.3208063235383963,0.8007838008008152,0.9735019484372444,0.950088532351357,0.7279378952733537,0.7681563828233299,0.8063957720933314,0.7639529507596897,0.9156244881317418
1.4914815295117492,0.0066026997406541,0.3467182154382752,0.0237678564098015,0.7699038545127802,2.7397836149884926e-09,3.892436171324704e-09,9.887765409403396,0.6515962788234207,0.3020347188953005,1.0556941961799875,0.2330855404985994,0.0,0.28511523547506196,0.7307139807521589,0.8268142459414125,0.8272502083123204,0.485992619685617,0.8860966632747619,0.9013984580685355,0.7061973445014098,0.9262121532268413
1.4018031942811593,0.0064461637272206,0.3615551629290245,0.0215167699588205,0.8769585934756348,3.1854971665467052e-09,2.530645547696656e-09,9.87175943908803,0.7168438766492917,0.3804714302066923,1.2140099806224205,0.5114062068195159,0.0,0.2656005141655414,0.7024513163241672,0.7802638381235756,0.7750618303292539,0.4556170374247067,0.7728382687553574,0.7834441121136565,0.6478967024623226,0.9382922703250253
1.5379633528593435,0.0063990012986804,0.3404237598560709,0.0191543758910735,0.991626002765472,3.037887846363865e-09,3.9167795340369424e-09,11.427422192239003,0.7851365000778745,0.3058137266801319,0.8918790817539384,0.9712277014066704,0.0,0.2831456760907518,0.7275788671931798,0.9153285715462447,0.9470764993520853,0.5752486487743075,0.9620559445718898,0.975760884906691,0.76945644177645,0.9119879962686445
1.4812450596942115,0.006269559201026,0.3007136001002323,0.0105000079143053,0.7416602137792806,3.525539313370778e-09,3.149183459912529e-09,11.588413173608734,0.5192475026671326,0.321918671035982,1.5386020569540555,0.056739277424022,0.0,0.23551730842858332,0.5948471979914952,0.5881443353770494,0.618454780975223,0.5373473326469367,0.6940566448925077,0.7509374633213104,0.5741864376618723,0.9522123103383814
1.4769896575233843,0.0065863860479077,0.2965276915138475,0.0258716273055497,0.6413112969419573,1.1931808209986863e-09,1.8165368130743078e-09,9.957492866859624,0.6099008444580579,0.3794051255230305,0.3743174677505847,1.289534205468838,0.0,0.36183445311127194,0.9006159982972148,1.1683778921602759,1.185346320671961,1.0685347609122398,1.0844579260638827,1.1393614204103297,0.9869326816610251,0.8583396140567645
1.5212009882989623,0.0065360278171127,0.3433656131863241,0.0368920749666461,0.8148220964913294,2.756951298229608e-09,2.9472955754769132e-09,10.53122441725618,0.6034181642075138,0.3229791493885124,0.2951460635007548,1.4276536423214292,0.0,0.3008918500336404,0.8094953211723956,0.8549276870410998,0.793662419490246,0.39222913282785216,0.7205105010222498,0.7279740270759819,0.6570987055233523,0.9360231842890041
1.4908188793691788,0.0067189948049393,0.3024872406899176,0.020870737720754,0.9746125293125362,2.420079082107353e-09,1.9079851570959923e-09,12.349636999167004,0.5438123690996306,0.1545708702619073,0.1095269483419939,0.1170594862093273,0.0,0.30902199467747343,0.7798374572894445,0.9406194773555115,0.9281337283540197,0.8034307142740368,0.8103132928928718,0.8543488476855733,0.775100787504133,0.9133611922226175
1.4217943728721816,0.0063152100622629,0.3994097803559766,0.0116795082242481,0.6845222153787764,2.2058258861079243e-09,2.879673623070705e-09,12.08458033320522,0.7372811034616364,0.2790083512364801,1.535255877654413,1.993922800476847,0.0,0.2629161678547831,0.6572708806010739,0.7307249028742319,0.7266310954118633,0.5348842452655839,0.5952818810002721,0.6398285393694678,0.5925053874824678,0.9494895726597934
1.4646741817828162,0.0063512490722139,0.3919520554424162,0.0394344740102645,0.8206442330733353,1.930807811819617e-09,3.937897572031705e-09,11.073952099829006,0.6407919916749123,0.3665027612668161,0.7197352530124359,1.9419735163143548,0.0,0.34393130178456016,0.8780178294823452,0.9441865890807812,0.870969098946366,0.3639033577064109,0.776961681138995,0.7681443641443103,0.7065877460405384,0.9252775616563533
1.5690276902909743,0.0066936825393786,0.3684484616165879,0.0335978149763141,0.984339628855313,2.8434062333661517e-09,1.3983416762257976e-09,11.997413751841169,0.510507914670974,0.2989236027525909,0.7591425215652065,0.1885986549362441,0.0,0.3255499001689297,0.8380201596537585,1.022869188307522,1.005257697268052,0.78094205366375,0.8493899346246497,0.8834918540937432,0.8150743982543436,0.9037904575394267
1.4667463174532236,0.0062297729910962,0.2849200690372943,0.0375143828637275,0.6068440665598757,1.396509240606402e-09,3.317160609347007e-09,9.73634911621121,0.7481473885157236,0.103198071622964,0.5281242390869514,1.489063536967021,0.0,0.3216602986200401,0.8620956367335353,0.9554717809368662,0.8701646889143073,0.5299618753976554,0.7575616250602252,0.7648742967711172,0.7231128860619638,0.9235153742219845
1.5251704990105794,0.0064240846205327,0.3309395811167719,0.0167829046136083,0.9059884717940084,1.394303275049862e-09,2.8194939454022102e-09,12.343176657191586,0.6814064293548872,0.289840507287294,1.663269842277199,0.3659781317301445,0.0,0.3018225323624243,0.7610833294554544,0.9373434277772594,0.907602938912288,0.7308774479274134,0.7567067945949152,0.7991487409355589,0.7420836017093305,0.9203925062365985
1.5782348177558196,0.0067723853012849,0.2647582008089933,0.0303343216529627,0.7153454710360289,1.4174448541282863e-09,1.8910261051693997e-09,12.168757430602474,0.5144099865887998,0.3867403961770249,0.6251545991156553,1.912911265059977,0.0,0.35539675833261786,0.9093674270398688,1.2091631408459966,1.2232401909080561,1.0766409072963414,1.1516705100032347,1.202649178059051,1.0183040160693095,0.8483770440400967
1.4124610081579976,0.0064353682084569,0.3335579135610326,0.0101979836973349,0.6918991548129566,3.7189037185245915e-09,3.9123772886199586e-09,9.105838720862227,0.5223687740633153,0.2416943294183783,1.3039224619930474,0.5860327298797441,0.0,0.23951627104900877,0.5966608162539062,0.6984517183365091,0.794518882152729,0.7359902599276253,1.0461262011583499,1.0997492667838733,0.7444304879517146,0.9153693234463848
1.5324474232740253,0.0062393514344515,0.3114228368795999,0.0319530467821082,0.7853625211025165,1.1788508937188826e-09,3.0321944417261783e-09,9.900794347664831,0.6087977609560545,0.3502299392733664,0.4689795522485939,1.008363500380579,0.0,0.3359595720139221,0.8616217063141262,1.0108498703992157,0.968100337179583,0.6932268798985576,0.8087324178494119,0.837822679877232,0.7880447805045784,0.9100943263511106
