STREAM_ID,NODE_ID,STREAM_KM,ELEVATION,GRADIENT,BOTTOM_WIDTH,CHANNEL_ANGLE_Z,MANNINGS_n,SED_THERMAL_CONDUCTIVITY,SED_THERMAL_DIFFUSIVITY,SED_HYPORHEIC_THICKNESSS,HYPORHEIC_PERCENT,POROSITY
,235,23.5,290.3056,0.0083117,3.698153922,0,0.074,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,234,23.4,289.47443,0.0083117,6.827008487,0,0.068777778,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,233,23.3,289.16687,0.0030756,5.389598543,0,0.063555556,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,232,23.2,288.235,0.0093187,6.648253955,0,0.058333333,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,231,23.1,287.3527,0.008823,14.65305686,0,0.053111111,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,230,23.0,286.4868,0.008659,4.372751137,0,0.047888889,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,229,22.9,286.30914,0.0017766,7.083336333,0,0.042666667,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,228,22.8,286.3121,0.00024595,6.974559177,0,0.037444444,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,227,22.7,286.25995,0.00024595,9.071462879,0,0.032222222,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,226,22.6,286.1692,0.0009075,5.0321873,0,0.027,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,225,22.5,286.0464,0.001228,6.759971854,0,0.035642857,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,224,22.4,285.96945,0.0007695,5.929937958,0,0.044285714,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,223,22.3,285.91278,0.0005667,3.489613109,0,0.052928571,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,222,22.2,285.8081,0.0010468,6.313660924,0,0.061571429,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,221,22.1,285.71213,0.0009597,8.288192233,0,0.070214286,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,220,22.0,285.6381,0.0007403,7.815002025,0,0.078857143,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,219,21.9,285.56088,0.0007722,10.17731632,0,0.0875,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,218,21.8,285.4729,0.0008798,9.432117926,0,0.096142857,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,217,21.7,285.30664,0.0016626,4.79286773,0,0.104785714,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,216,21.6,285.21246,0.0009418,5.720078813,0,0.113428571,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,215,21.5,284.6436,0.0056886,11.7778819,0,0.122071429,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,214,21.4,283.90378,0.0073982,6.217999342,0,0.130714286,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,213,21.3,283.44034,0.0046344,4.401743959,0,0.139357143,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,212,21.2,282.7442,0.0069614,7.167241742,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,211,21.1,282.06265,0.0068155,7.069238797,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,210,21.0,281.36386,0.0069879,15.36211315,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,209,20.9,280.26324,0.0110062,7.391385576,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,208,20.8,279.95898,0.0030426,5.218867682,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,207,20.7,279.68906,0.0026992,10.70052586,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,206,20.6,279.5346,0.0015446,6.014609754,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,205,20.5,279.392,0.001426,11.88452569,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,204,20.4,279.0755,0.003165,11.97996089,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,203,20.3,278.94443,0.0013107,15.74718004,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,202,20.2,278.724,0.0022043,11.66099706,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,201,20.1,278.39908,0.0032492,13.27176782,0,0.148,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
,200,20.0,278.15176,0.0024732,9.522979928,0,0.140333333,1.514415241,0.00643517,0.27892971,0.012998141,0.924069844
