STREAM_ID,NODE_ID,STREAM_KM,ELEVATION,GRADIENT,BOTTOM_WIDTH,CHANNEL_ANGLE_Z,MANNINGS_n,SED_THERMAL_CONDUCTIVITY,SED_THERMAL_DIFFUSIVITY,SED_HYPORHEIC_THICKNESSS,HYPORHEIC_PERCENT,POROSITY
,183,18.3,289.6129,0.006927,7.6,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,182,18.2,289.19733,0.0041557,8.62547,0,0.137825,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,181,18.1,288.2924,0.0090493,8.43756,0,0.12565,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,180,18.0,287.52084,0.0077156,10.849665,0,0.113475,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,179,17.9,286.50238,0.0101846,8.620085,0,0.1013,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,178,17.8,286.4139,0.0008848,6.153915,0,0.089125,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,177,17.7,286.28906,0.0012484,8.050775,0,0.07695,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,176,17.6,286.2621,0.0002696,8.006215,0,0.064775,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,175,17.5,286.2007,0.000614,7.06912,0,0.0526,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,174,17.4,286.0898,0.001109,8.00542,0,0.059557143,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,173,17.3,286.01062,0.0007918,7.89595,0,0.066514286,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,172,17.2,285.91278,0.0009784,7.04444,0,0.073471429,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,171,17.1,285.83417,0.0007861,8.34375,0,0.080428571,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,170,17.0,285.77585,0.0005832,8.60172,0,0.087385714,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,169,16.9,285.6381,0.0013775,8.62155,0,0.094342857,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,168,16.8,285.58084,0.0005726,8.95913,0,0.1013,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,167,16.7,285.49704,0.000838,9.39871,0,0.108257143,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,166,16.6,285.30664,0.001904,10.184375,0,0.115214286,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,165,16.5,285.21246,0.0009418,11.30933,0,0.122171429,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,164,16.4,284.7246,0.0048786,11.700845,0,0.129128571,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,163,16.3,283.93527,0.0078933,12.103625,0,0.136085714,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,162,16.2,283.44034,0.0049493,12.45262,0,0.143042857,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,161,16.1,282.67203,0.0076831,10.736615,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,160,16.0,282.06265,0.0060938,13.12657,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,159,15.9,281.36386,0.0069879,14.05511,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,158,15.8,280.17426,0.011896,10.12718,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,157,15.7,279.95898,0.0021528,12.122345,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,156,15.6,279.68906,0.0026992,15.116355,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,155,15.5,279.5346,0.0015446,13.936935,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,154,15.4,279.25043,0.0028417,12.993975,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,153,15.3,279.0755,0.0017493,16.043575,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,152,15.2,278.94443,0.0013107,18.604415,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,151,15.1,278.69772,0.0024671,16.585985,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,150,15.0,278.2507,0.0044702,15.057925,0,0.15,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,149,14.9,278.07623,0.0017447,14.02941,0,0.144066667,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,148,14.8,277.81747,0.0025876,17.264955,0,0.138133333,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,147,14.7,277.60858,0.0020889,18.3262,0,0.1322,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,146,14.6,277.3822,0.0022638,13.991785,0,0.126266667,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,145,14.5,277.48688,0.0052345,13.701145,0,0.120333333,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,144,14.4,276.3353,0.0052345,16.08546,0,0.1144,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,143,14.3,276.06775,0.0026755,14.995775,0,0.108466667,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,142,14.2,275.1641,0.0090365,11.761795,0,0.102533333,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,141,14.1,274.69482,0.0046928,12.105625,0,0.0966,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,140,14.0,274.0596,0.0063522,14.38317,0,0.090666667,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,139,13.9,274.13055,0.000232667,13.647075,0,0.084733333,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,138,13.8,274.10806,0.000232667,12.43039,0,0.0788,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
,137,13.7,273.9898,0.000232667,14.148235,0,0.07946875,1.40748029654176,0.006662231956472,0.3002886768969694,0.0185555313075496,0.8047031918571521
